FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation
34756,30736,-0.1210251468224055,logFC,SWAT,D14,sc,FFA
34757,30736,0.1304238970235002,logFC,SWAT,D14,sc,FFA
34758,30736,0.2228396163386105,logFC,SWAT,D14,sc,FFA
30049,30736,0.1361826065012321,logFC,SWAT,D14,sc,FFA
31063,30736,0.1509848906931949,logFC,SWAT,D14,sc,FFA
34759,30736,-0.1086360183180011,logFC,SWAT,D14,sc,FFA
30775,30736,0.1619005890770248,logFC,SWAT,D14,sc,FFA
34760,30736,-0.1306272938910002,logFC,SWAT,D14,sc,FFA
32396,30736,-0.155122964267483,logFC,SWAT,D14,sc,FFA
34761,30736,0.3174298353133136,logFC,SWAT,D14,sc,FFA
5698,30736,-0.1943062161953556,logFC,SWAT,D14,sc,FFA
34762,30736,-0.1465356701722497,logFC,SWAT,D14,sc,FFA
29561,30736,-0.1586150520764532,logFC,SWAT,D14,sc,FFA
3526,30736,0.1720774481268348,logFC,SWAT,D14,sc,FFA
33608,30736,-0.1480886191544464,logFC,SWAT,D14,sc,FFA
34763,30736,0.2155064460744766,logFC,SWAT,D14,sc,FFA
3242,30736,0.2532371667498208,logFC,SWAT,D14,sc,FFA
34764,30736,-0.0998649938243839,logFC,SWAT,D14,sc,FFA
34765,30736,0.2266149691304519,logFC,SWAT,D14,sc,FFA
34766,30736,0.2911630322543125,logFC,SWAT,D14,sc,FFA
30778,30736,0.1964880484982475,logFC,SWAT,D14,sc,FFA
1757,30736,-0.1702612314458418,logFC,SWAT,D14,sc,FFA
34767,30736,0.108156512334938,logFC,SWAT,D14,sc,FFA
34768,30736,-0.1431137858638582,logFC,SWAT,D14,sc,FFA
34769,30736,-0.1070318511610025,logFC,SWAT,D14,sc,FFA
34770,30736,0.1528454440980153,logFC,SWAT,D14,sc,FFA
34771,30736,-0.1777520717145767,logFC,SWAT,D14,sc,FFA
34772,30736,0.2581057718867881,logFC,SWAT,D14,sc,FFA
34470,30736,0.203781511202088,logFC,SWAT,D14,sc,FFA
34773,30736,0.4336506580047102,logFC,SWAT,D14,sc,FFA
29563,30736,0.2944773604655484,logFC,SWAT,D14,sc,FFA
31567,30736,-0.2674037944857166,logFC,SWAT,D14,sc,FFA
34774,30736,0.2384255655248504,logFC,SWAT,D14,sc,FFA
30060,30736,0.1857870323252163,logFC,SWAT,D14,sc,FFA
31987,30736,-0.2323727833623984,logFC,SWAT,D14,sc,FFA
34775,30736,0.4199258488013229,logFC,SWAT,D14,sc,FFA
33126,30736,0.1461682111053745,logFC,SWAT,D14,sc,FFA
34776,30736,-0.1428942011148763,logFC,SWAT,D14,sc,FFA
34777,30736,-0.1901929700114236,logFC,SWAT,D14,sc,FFA
32402,30736,0.166529631935451,logFC,SWAT,D14,sc,FFA
34778,30736,0.1744997637253757,logFC,SWAT,D14,sc,FFA
32403,30736,0.4049161093670373,logFC,SWAT,D14,sc,FFA
30788,30736,0.1217880312461127,logFC,SWAT,D14,sc,FFA
30062,30736,-0.1867169141534088,logFC,SWAT,D14,sc,FFA
30063,30736,-0.2402595946280633,logFC,SWAT,D14,sc,FFA
31989,30736,0.4664406776999,logFC,SWAT,D14,sc,FFA
2565,30736,0.2829122199709064,logFC,SWAT,D14,sc,FFA
34779,30736,-0.0967247472389878,logFC,SWAT,D14,sc,FFA
30065,30736,0.3094806915682205,logFC,SWAT,D14,sc,FFA
34780,30736,0.0960193743996928,logFC,SWAT,D14,sc,FFA
34781,30736,0.2803628537771931,logFC,SWAT,D14,sc,FFA
34782,30736,0.4682362929385533,logFC,SWAT,D14,sc,FFA
34783,30736,-0.1118480622573692,logFC,SWAT,D14,sc,FFA
34784,30736,-0.165207468868705,logFC,SWAT,D14,sc,FFA
31344,30736,0.3322359320669344,logFC,SWAT,D14,sc,FFA
1023,30736,0.1710283020202722,logFC,SWAT,D14,sc,FFA
33131,30736,0.4581735517438812,logFC,SWAT,D14,sc,FFA
34217,30736,0.1905112609581108,logFC,SWAT,D14,sc,FFA
34785,30736,0.2767544998825044,logFC,SWAT,D14,sc,FFA
34474,30736,0.1297193611795382,logFC,SWAT,D14,sc,FFA
32408,30736,0.5901416688807763,logFC,SWAT,D14,sc,FFA
34786,30736,0.2295896705563617,logFC,SWAT,D14,sc,FFA
34475,30736,0.2460461840219213,logFC,SWAT,D14,sc,FFA
30072,30736,0.6593163462662316,logFC,SWAT,D14,sc,FFA
32410,30736,0.4867703000325066,logFC,SWAT,D14,sc,FFA
34787,30736,-0.1214873053399442,logFC,SWAT,D14,sc,FFA
34788,30736,-0.1204947552894433,logFC,SWAT,D14,sc,FFA
34789,30736,-0.1035735141287383,logFC,SWAT,D14,sc,FFA
34790,30736,-0.1580758716506309,logFC,SWAT,D14,sc,FFA
2042,30736,-0.1601545031469365,logFC,SWAT,D14,sc,FFA
34791,30736,0.1779649442101132,logFC,SWAT,D14,sc,FFA
33895,30736,0.1795312067827212,logFC,SWAT,D14,sc,FFA
30075,30736,-0.1380537653785322,logFC,SWAT,D14,sc,FFA
34792,30736,0.1929487124833538,logFC,SWAT,D14,sc,FFA
373,30736,-0.1866503744715004,logFC,SWAT,D14,sc,FFA
34793,30736,0.2470322740419866,logFC,SWAT,D14,sc,FFA
34794,30736,-0.1531903898328536,logFC,SWAT,D14,sc,FFA
34795,30736,0.4443601197194836,logFC,SWAT,D14,sc,FFA
1870,30736,-0.1766521600773722,logFC,SWAT,D14,sc,FFA
31348,30736,0.2726215505965659,logFC,SWAT,D14,sc,FFA
31998,30736,0.226236268141065,logFC,SWAT,D14,sc,FFA
30799,30736,0.1307955407886114,logFC,SWAT,D14,sc,FFA
34796,30736,0.2944657578561507,logFC,SWAT,D14,sc,FFA
1371,30736,-0.0657873120195376,logFC,SWAT,D14,sc,FFA
34797,30736,-0.1766655517173097,logFC,SWAT,D14,sc,FFA
30801,30736,0.2430928443671789,logFC,SWAT,D14,sc,FFA
30802,30736,0.2388435093853,logFC,SWAT,D14,sc,FFA
30803,30736,-0.1155097957144546,logFC,SWAT,D14,sc,FFA
31076,30736,-0.0981554076557428,logFC,SWAT,D14,sc,FFA
34798,30736,0.2702156853048615,logFC,SWAT,D14,sc,FFA
34799,30736,0.1272753096053528,logFC,SWAT,D14,sc,FFA
34800,30736,-0.2052008000661946,logFC,SWAT,D14,sc,FFA
30078,30736,-0.2001859901993672,logFC,SWAT,D14,sc,FFA
1872,30736,-0.2137924025810175,logFC,SWAT,D14,sc,FFA
34801,30736,-0.2096263464878399,logFC,SWAT,D14,sc,FFA
30805,30736,-0.1767851254662861,logFC,SWAT,D14,sc,FFA
33617,30736,0.1919640424381134,logFC,SWAT,D14,sc,FFA
34802,30736,-0.1783481152473813,logFC,SWAT,D14,sc,FFA
34803,30736,0.2693553854462238,logFC,SWAT,D14,sc,FFA
31736,30736,0.3618449563735849,logFC,SWAT,D14,sc,FFA
34481,30736,0.1697426147958705,logFC,SWAT,D14,sc,FFA
33903,30736,-0.2545385975496969,logFC,SWAT,D14,sc,FFA
714,30736,-0.1903701876393767,logFC,SWAT,D14,sc,FFA
34804,30736,0.1919947174447691,logFC,SWAT,D14,sc,FFA
34805,30736,0.2313741475009297,logFC,SWAT,D14,sc,FFA
31354,30736,0.1910274337849575,logFC,SWAT,D14,sc,FFA
33905,30736,-0.1833328489430942,logFC,SWAT,D14,sc,FFA
34806,30736,0.2312585975068976,logFC,SWAT,D14,sc,FFA
34807,30736,-0.2260954857436976,logFC,SWAT,D14,sc,FFA
29587,30736,0.3552800637789201,logFC,SWAT,D14,sc,FFA
34808,30736,-0.1934886768286085,logFC,SWAT,D14,sc,FFA
34809,30736,0.26332088671102,logFC,SWAT,D14,sc,FFA
34810,30736,0.1352128193144205,logFC,SWAT,D14,sc,FFA
29588,30736,0.2007258209961434,logFC,SWAT,D14,sc,FFA
29590,30736,-0.1766377637654423,logFC,SWAT,D14,sc,FFA
33381,30736,-0.1576248390728443,logFC,SWAT,D14,sc,FFA
34811,30736,-0.1413510004569966,logFC,SWAT,D14,sc,FFA
34226,30736,0.1975020364211227,logFC,SWAT,D14,sc,FFA
34812,30736,0.1511942385827759,logFC,SWAT,D14,sc,FFA
34813,30736,-0.2817054533228468,logFC,SWAT,D14,sc,FFA
34814,30736,-0.127396665883559,logFC,SWAT,D14,sc,FFA
6378,30736,-0.0987726989436013,logFC,SWAT,D14,sc,FFA
34228,30736,-0.1912352012665957,logFC,SWAT,D14,sc,FFA
32955,30736,-0.2933706736623629,logFC,SWAT,D14,sc,FFA
29593,30736,0.2392634342543814,logFC,SWAT,D14,sc,FFA
30083,30736,-0.3691604401999862,logFC,SWAT,D14,sc,FFA
33626,30736,-0.2103779071107371,logFC,SWAT,D14,sc,FFA
31084,30736,-0.1113676784939695,logFC,SWAT,D14,sc,FFA
34815,30736,-0.2560349165113881,logFC,SWAT,D14,sc,FFA
34816,30736,-0.1433613082883196,logFC,SWAT,D14,sc,FFA
34817,30736,-0.1195853254570365,logFC,SWAT,D14,sc,FFA
31358,30736,1.0402664428660264,logFC,SWAT,D14,sc,FFA
34818,30736,-0.1464141909725506,logFC,SWAT,D14,sc,FFA
34819,30736,0.2327391087364125,logFC,SWAT,D14,sc,FFA
5699,30736,0.1133923093827939,logFC,SWAT,D14,sc,FFA
30088,30736,-0.1295502535342772,logFC,SWAT,D14,sc,FFA
34820,30736,0.2563778541663589,logFC,SWAT,D14,sc,FFA
30815,30736,0.2703414591899358,logFC,SWAT,D14,sc,FFA
34487,30736,0.1160731013602163,logFC,SWAT,D14,sc,FFA
34821,30736,-0.1526640642503041,logFC,SWAT,D14,sc,FFA
30543,30736,0.1495042353919498,logFC,SWAT,D14,sc,FFA
34488,30736,-0.1294910938165544,logFC,SWAT,D14,sc,FFA
31360,30736,0.490332338587929,logFC,SWAT,D14,sc,FFA
34822,30736,0.1367271011896457,logFC,SWAT,D14,sc,FFA
34823,30736,0.2725239646811111,logFC,SWAT,D14,sc,FFA
34824,30736,-0.1434372442242963,logFC,SWAT,D14,sc,FFA
34825,30736,0.1892527007523889,logFC,SWAT,D14,sc,FFA
34826,30736,0.201688708717709,logFC,SWAT,D14,sc,FFA
34827,30736,0.6463106285715431,logFC,SWAT,D14,sc,FFA
34828,30736,-0.1182471563301088,logFC,SWAT,D14,sc,FFA
32958,30736,0.6952251351448151,logFC,SWAT,D14,sc,FFA
34829,30736,0.3486422644194855,logFC,SWAT,D14,sc,FFA
34830,30736,-0.1141140993760937,logFC,SWAT,D14,sc,FFA
30545,30736,0.354290708472704,logFC,SWAT,D14,sc,FFA
33634,30736,0.2581540467708241,logFC,SWAT,D14,sc,FFA
31745,30736,0.2937292520882009,logFC,SWAT,D14,sc,FFA
34831,30736,-0.1267688030358137,logFC,SWAT,D14,sc,FFA
34832,30736,-0.1060134186875793,logFC,SWAT,D14,sc,FFA
32429,30736,0.1321891700398615,logFC,SWAT,D14,sc,FFA
34833,30736,-0.100765214763379,logFC,SWAT,D14,sc,FFA
32018,30736,-0.1332867062942081,logFC,SWAT,D14,sc,FFA
34834,30736,0.145436771967014,logFC,SWAT,D14,sc,FFA
34835,30736,0.3919390870583093,logFC,SWAT,D14,sc,FFA
34836,30736,0.6324467439285482,logFC,SWAT,D14,sc,FFA
30821,30736,0.1275053960319466,logFC,SWAT,D14,sc,FFA
34837,30736,0.202376446652605,logFC,SWAT,D14,sc,FFA
34838,30736,0.1480517495739823,logFC,SWAT,D14,sc,FFA
34494,30736,0.4446271250321174,logFC,SWAT,D14,sc,FFA
32019,30736,0.4837091474900069,logFC,SWAT,D14,sc,FFA
34839,30736,0.3075121278441879,logFC,SWAT,D14,sc,FFA
1047,30736,0.4181310369290478,logFC,SWAT,D14,sc,FFA
34840,30736,-0.1599687662516558,logFC,SWAT,D14,sc,FFA
32960,30736,0.7588854241104143,logFC,SWAT,D14,sc,FFA
34237,30736,-0.1490779477360141,logFC,SWAT,D14,sc,FFA
34841,30736,0.4989916508164772,logFC,SWAT,D14,sc,FFA
34842,30736,0.314621868380141,logFC,SWAT,D14,sc,FFA
30548,30736,0.1834191544833891,logFC,SWAT,D14,sc,FFA
34843,30736,0.4709266457582945,logFC,SWAT,D14,sc,FFA
34495,30736,0.5544228929436816,logFC,SWAT,D14,sc,FFA
34844,30736,0.1338058473997463,logFC,SWAT,D14,sc,FFA
34845,30736,-0.3167912344987769,logFC,SWAT,D14,sc,FFA
34846,30736,0.1354368406238281,logFC,SWAT,D14,sc,FFA
32440,30736,0.1146650920989613,logFC,SWAT,D14,sc,FFA
2044,30736,-0.170820389375042,logFC,SWAT,D14,sc,FFA
34847,30736,-0.2692540468599448,logFC,SWAT,D14,sc,FFA
34848,30736,-0.1610440022074103,logFC,SWAT,D14,sc,FFA
34849,30736,0.2787295163328673,logFC,SWAT,D14,sc,FFA
4590,30736,0.155645102934422,logFC,SWAT,D14,sc,FFA
34850,30736,0.160520828137621,logFC,SWAT,D14,sc,FFA
34851,30736,-0.1121282246289041,logFC,SWAT,D14,sc,FFA
34852,30736,-0.188118370119099,logFC,SWAT,D14,sc,FFA
32024,30736,-0.283925723787294,logFC,SWAT,D14,sc,FFA
32025,30736,0.2176467987043321,logFC,SWAT,D14,sc,FFA
34853,30736,-0.1529449360542842,logFC,SWAT,D14,sc,FFA
34499,30736,0.2856537014846178,logFC,SWAT,D14,sc,FFA
5432,30736,0.1208171484829174,logFC,SWAT,D14,sc,FFA
30555,30736,-0.1701147388896397,logFC,SWAT,D14,sc,FFA
34854,30736,-0.1150493184177318,logFC,SWAT,D14,sc,FFA
31091,30736,-0.2496021813744948,logFC,SWAT,D14,sc,FFA
34855,30736,0.2466659272454866,logFC,SWAT,D14,sc,FFA
34856,30736,-0.2883895111622653,logFC,SWAT,D14,sc,FFA
32443,30736,0.3580099965758384,logFC,SWAT,D14,sc,FFA
32029,30736,0.1747384546346163,logFC,SWAT,D14,sc,FFA
34857,30736,-0.181632131570248,logFC,SWAT,D14,sc,FFA
30104,30736,-0.1494530102714514,logFC,SWAT,D14,sc,FFA
31092,30736,0.2146798559603641,logFC,SWAT,D14,sc,FFA
34858,30736,0.2390688409843185,logFC,SWAT,D14,sc,FFA
2071,30736,-0.1577954251271067,logFC,SWAT,D14,sc,FFA
34859,30736,0.1561229918639307,logFC,SWAT,D14,sc,FFA
34860,30736,-0.1475488222517948,logFC,SWAT,D14,sc,FFA
34861,30736,-0.2547405612723135,logFC,SWAT,D14,sc,FFA
34862,30736,0.2737704881790965,logFC,SWAT,D14,sc,FFA
34863,30736,0.1787342741192106,logFC,SWAT,D14,sc,FFA
34864,30736,-0.1787141426201075,logFC,SWAT,D14,sc,FFA
34865,30736,0.1317511244721808,logFC,SWAT,D14,sc,FFA
34505,30736,0.1343751441781495,logFC,SWAT,D14,sc,FFA
34866,30736,0.0892970696332513,logFC,SWAT,D14,sc,FFA
34867,30736,0.2403306511644212,logFC,SWAT,D14,sc,FFA
34868,30736,0.2140701563346285,logFC,SWAT,D14,sc,FFA
34869,30736,-0.1738710356802521,logFC,SWAT,D14,sc,FFA
579,30736,0.1359119232899201,logFC,SWAT,D14,sc,FFA
30116,30736,0.2439902077916912,logFC,SWAT,D14,sc,FFA
1954,30736,-0.1241078192951845,logFC,SWAT,D14,sc,FFA
34506,30736,-0.1604102182253571,logFC,SWAT,D14,sc,FFA
2199,30736,0.140065830095158,logFC,SWAT,D14,sc,FFA
31097,30736,-0.3539121353110463,logFC,SWAT,D14,sc,FFA
34870,30736,0.2178825505766959,logFC,SWAT,D14,sc,FFA
34871,30736,0.1718796668328094,logFC,SWAT,D14,sc,FFA
3267,30736,0.4562028184466833,logFC,SWAT,D14,sc,FFA
34872,30736,0.1681870692125057,logFC,SWAT,D14,sc,FFA
34507,30736,-0.1546641554639201,logFC,SWAT,D14,sc,FFA
34873,30736,0.270059093381867,logFC,SWAT,D14,sc,FFA
34874,30736,0.1665036369851399,logFC,SWAT,D14,sc,FFA
34875,30736,-0.146105703407869,logFC,SWAT,D14,sc,FFA
34876,30736,0.1601917216459473,logFC,SWAT,D14,sc,FFA
34877,30736,0.1523080540821259,logFC,SWAT,D14,sc,FFA
34878,30736,0.1581439523369075,logFC,SWAT,D14,sc,FFA
31103,30736,0.2673987857437066,logFC,SWAT,D14,sc,FFA
32039,30736,0.1308526700527415,logFC,SWAT,D14,sc,FFA
34879,30736,0.2146732695868655,logFC,SWAT,D14,sc,FFA
34880,30736,0.3152104595666451,logFC,SWAT,D14,sc,FFA
34881,30736,0.2180908796231657,logFC,SWAT,D14,sc,FFA
30832,30736,0.1521680544963702,logFC,SWAT,D14,sc,FFA
6342,30736,0.2755216021035991,logFC,SWAT,D14,sc,FFA
34882,30736,-0.1718766447785218,logFC,SWAT,D14,sc,FFA
34883,30736,0.3249388635953013,logFC,SWAT,D14,sc,FFA
32454,30736,-0.2352893804612099,logFC,SWAT,D14,sc,FFA
34884,30736,0.215694179591221,logFC,SWAT,D14,sc,FFA
34885,30736,0.1852571720534141,logFC,SWAT,D14,sc,FFA
34886,30736,0.3349005434858568,logFC,SWAT,D14,sc,FFA
31375,30736,0.2067058258380995,logFC,SWAT,D14,sc,FFA
32750,30736,0.2399063185776204,logFC,SWAT,D14,sc,FFA
34887,30736,0.3493489355986831,logFC,SWAT,D14,sc,FFA
34888,30736,0.3482349473506931,logFC,SWAT,D14,sc,FFA
31108,30736,0.1967643373628309,logFC,SWAT,D14,sc,FFA
32751,30736,-0.2603600909792047,logFC,SWAT,D14,sc,FFA
29617,30736,0.214505174492026,logFC,SWAT,D14,sc,FFA
32752,30736,0.2297223226839275,logFC,SWAT,D14,sc,FFA
34889,30736,0.3987774240399126,logFC,SWAT,D14,sc,FFA
34890,30736,0.446282739385773,logFC,SWAT,D14,sc,FFA
2154,30736,-0.2439556541434874,logFC,SWAT,D14,sc,FFA
34891,30736,-0.1611911198855122,logFC,SWAT,D14,sc,FFA
34892,30736,-0.1643824570256336,logFC,SWAT,D14,sc,FFA
31378,30736,0.1717542608213937,logFC,SWAT,D14,sc,FFA
34893,30736,-0.135770939476225,logFC,SWAT,D14,sc,FFA
3582,30736,0.221752909555336,logFC,SWAT,D14,sc,FFA
31761,30736,0.2654712796160887,logFC,SWAT,D14,sc,FFA
34894,30736,0.8923736915352046,logFC,SWAT,D14,sc,FFA
29623,30736,0.4974338642356961,logFC,SWAT,D14,sc,FFA
31109,30736,0.2027826955761284,logFC,SWAT,D14,sc,FFA
29624,30736,0.2064530284989018,logFC,SWAT,D14,sc,FFA
34895,30736,0.2221912629847762,logFC,SWAT,D14,sc,FFA
720,30736,-0.1555413630967596,logFC,SWAT,D14,sc,FFA
34896,30736,-0.1908409101360602,logFC,SWAT,D14,sc,FFA
31762,30736,0.1282275200018617,logFC,SWAT,D14,sc,FFA
2062,30736,0.1462321977479816,logFC,SWAT,D14,sc,FFA
34897,30736,-0.1683583167838257,logFC,SWAT,D14,sc,FFA
30838,30736,-0.1741192896548287,logFC,SWAT,D14,sc,FFA
34898,30736,0.1502445487655578,logFC,SWAT,D14,sc,FFA
3148,30736,-0.0954356780720466,logFC,SWAT,D14,sc,FFA
34899,30736,-0.0829276645206182,logFC,SWAT,D14,sc,FFA
33929,30736,0.1610177098088962,logFC,SWAT,D14,sc,FFA
34900,30736,0.1529990430226408,logFC,SWAT,D14,sc,FFA
3658,30736,-0.3362549482176679,logFC,SWAT,D14,sc,FFA
29627,30736,-0.1615212398584439,logFC,SWAT,D14,sc,FFA
34901,30736,-0.1937217240562969,logFC,SWAT,D14,sc,FFA
34902,30736,0.3768157211648136,logFC,SWAT,D14,sc,FFA
34903,30736,-0.1932403228704951,logFC,SWAT,D14,sc,FFA
1524,30736,0.4019221354383481,logFC,SWAT,D14,sc,FFA
34904,30736,0.1072314579914683,logFC,SWAT,D14,sc,FFA
34905,30736,0.2814321898225183,logFC,SWAT,D14,sc,FFA
34906,30736,0.1419574809992064,logFC,SWAT,D14,sc,FFA
30841,30736,0.3156198242240721,logFC,SWAT,D14,sc,FFA
32048,30736,0.1266582504583233,logFC,SWAT,D14,sc,FFA
34907,30736,-0.1807916121215501,logFC,SWAT,D14,sc,FFA
34908,30736,-0.0995004503318845,logFC,SWAT,D14,sc,FFA
34909,30736,0.7559862591417561,logFC,SWAT,D14,sc,FFA
1763,30736,-0.1621261452753123,logFC,SWAT,D14,sc,FFA
34910,30736,0.2376148454678359,logFC,SWAT,D14,sc,FFA
31379,30736,0.316235679474536,logFC,SWAT,D14,sc,FFA
30843,30736,0.2045983363814948,logFC,SWAT,D14,sc,FFA
34911,30736,-0.1586762059773647,logFC,SWAT,D14,sc,FFA
34912,30736,0.6892714876482554,logFC,SWAT,D14,sc,FFA
34913,30736,0.1159985785126215,logFC,SWAT,D14,sc,FFA
34914,30736,0.1164202559845516,logFC,SWAT,D14,sc,FFA
34915,30736,0.3416282129948028,logFC,SWAT,D14,sc,FFA
34511,30736,0.2479641836504459,logFC,SWAT,D14,sc,FFA
32464,30736,0.4491648165038372,logFC,SWAT,D14,sc,FFA
34916,30736,0.1603115949097601,logFC,SWAT,D14,sc,FFA
33664,30736,-0.1187703878423867,logFC,SWAT,D14,sc,FFA
34917,30736,0.1262011820840296,logFC,SWAT,D14,sc,FFA
34512,30736,0.3258382905076141,logFC,SWAT,D14,sc,FFA
34918,30736,0.1651841441304097,logFC,SWAT,D14,sc,FFA
34919,30736,-0.12313437434494,logFC,SWAT,D14,sc,FFA
34920,30736,0.634461272934904,logFC,SWAT,D14,sc,FFA
288,30736,-0.1557079012485499,logFC,SWAT,D14,sc,FFA
34921,30736,-0.1086444760576958,logFC,SWAT,D14,sc,FFA
2195,30736,-0.1315377690389376,logFC,SWAT,D14,sc,FFA
34922,30736,-0.1308995727246518,logFC,SWAT,D14,sc,FFA
34923,30736,0.1381525924702092,logFC,SWAT,D14,sc,FFA
33170,30736,0.1368614228226358,logFC,SWAT,D14,sc,FFA
34924,30736,-0.085698459944375,logFC,SWAT,D14,sc,FFA
34925,30736,-0.2189367145494499,logFC,SWAT,D14,sc,FFA
34926,30736,-0.20175542599803,logFC,SWAT,D14,sc,FFA
34927,30736,0.3878585132587631,logFC,SWAT,D14,sc,FFA
32981,30736,-0.3514678908089948,logFC,SWAT,D14,sc,FFA
31599,30736,0.1210860021798221,logFC,SWAT,D14,sc,FFA
34928,30736,0.1378631049149647,logFC,SWAT,D14,sc,FFA
2251,30736,-0.0750842586745047,logFC,SWAT,D14,sc,FFA
31122,30736,0.1438094212069668,logFC,SWAT,D14,sc,FFA
34929,30736,0.3582275432674017,logFC,SWAT,D14,sc,FFA
34930,30736,0.1723769231535725,logFC,SWAT,D14,sc,FFA
34931,30736,0.2070680343419241,logFC,SWAT,D14,sc,FFA
34932,30736,-0.1222550974874481,logFC,SWAT,D14,sc,FFA
30142,30736,-0.1632206934763085,logFC,SWAT,D14,sc,FFA
718,30736,-0.2053369048816972,logFC,SWAT,D14,sc,FFA
34933,30736,-0.1741527074782753,logFC,SWAT,D14,sc,FFA
29642,30736,-0.167831839677837,logFC,SWAT,D14,sc,FFA
32062,30736,-0.1829266988932441,logFC,SWAT,D14,sc,FFA
34934,30736,0.1448780072854346,logFC,SWAT,D14,sc,FFA
30144,30736,-0.0981488938187036,logFC,SWAT,D14,sc,FFA
34268,30736,-0.1606018736522372,logFC,SWAT,D14,sc,FFA
34935,30736,-0.1823560647639811,logFC,SWAT,D14,sc,FFA
33946,30736,0.1545948715043308,logFC,SWAT,D14,sc,FFA
30145,30736,-0.106532594208827,logFC,SWAT,D14,sc,FFA
34936,30736,-0.1581347852005866,logFC,SWAT,D14,sc,FFA
7713,30736,0.1706637118631997,logFC,SWAT,D14,sc,FFA
7715,30736,0.151874744424459,logFC,SWAT,D14,sc,FFA
8838,30736,0.4829829818843775,logFC,SWAT,D14,sc,FFA
13138,30736,-0.1760345922170497,logFC,SWAT,D14,sc,FFA
8410,30736,0.1775461414717818,logFC,SWAT,D14,sc,FFA
34937,30736,-0.1728938767577682,logFC,SWAT,D14,sc,FFA
17613,30736,-0.1471501305462658,logFC,SWAT,D14,sc,FFA
13261,30736,0.2630009386622729,logFC,SWAT,D14,sc,FFA
29646,30736,0.3823359163327285,logFC,SWAT,D14,sc,FFA
34938,30736,-0.1362644850744714,logFC,SWAT,D14,sc,FFA
6924,30736,-0.385043129235915,logFC,SWAT,D14,sc,FFA
7653,30736,0.202903679724535,logFC,SWAT,D14,sc,FFA
13021,30736,0.140202020761124,logFC,SWAT,D14,sc,FFA
12226,30736,-0.4197128286308272,logFC,SWAT,D14,sc,FFA
16384,30736,-0.2043575383814498,logFC,SWAT,D14,sc,FFA
10615,30736,0.1718337159202845,logFC,SWAT,D14,sc,FFA
11560,30736,-0.1536867689483143,logFC,SWAT,D14,sc,FFA
15843,30736,-0.1732559839700337,logFC,SWAT,D14,sc,FFA
34939,30736,-0.2726059809977807,logFC,SWAT,D14,sc,FFA
114,30736,-0.159027511957356,logFC,SWAT,D14,sc,FFA
8788,30736,-0.3182297189642609,logFC,SWAT,D14,sc,FFA
3748,30736,-0.1920448554006182,logFC,SWAT,D14,sc,FFA
7079,30736,-0.3488448986494674,logFC,SWAT,D14,sc,FFA
34940,30736,-0.2072700120348587,logFC,SWAT,D14,sc,FFA
34941,30736,-0.1923418594092207,logFC,SWAT,D14,sc,FFA
7304,30736,-0.1517798551737113,logFC,SWAT,D14,sc,FFA
12562,30736,0.1727997604684949,logFC,SWAT,D14,sc,FFA
11859,30736,0.9514252157478024,logFC,SWAT,D14,sc,FFA
11192,30736,-0.2622539563033442,logFC,SWAT,D14,sc,FFA
11525,30736,0.508145636760344,logFC,SWAT,D14,sc,FFA
13332,30736,0.1480807947589741,logFC,SWAT,D14,sc,FFA
7860,30736,0.1398960335487433,logFC,SWAT,D14,sc,FFA
9784,30736,-0.2035804001555266,logFC,SWAT,D14,sc,FFA
7341,30736,0.2473030065604438,logFC,SWAT,D14,sc,FFA
6698,30736,0.2209291679828764,logFC,SWAT,D14,sc,FFA
34942,30736,-0.1283724042665864,logFC,SWAT,D14,sc,FFA
7966,30736,0.238740108077783,logFC,SWAT,D14,sc,FFA
34943,30736,-0.2247926582591697,logFC,SWAT,D14,sc,FFA
34944,30736,0.1935146041399605,logFC,SWAT,D14,sc,FFA
29649,30736,-0.1148436704314042,logFC,SWAT,D14,sc,FFA
34945,30736,-0.158326908363392,logFC,SWAT,D14,sc,FFA
34946,30736,-0.1827774679998217,logFC,SWAT,D14,sc,FFA
14005,30736,0.1814394760771237,logFC,SWAT,D14,sc,FFA
19913,30736,0.1736809003867295,logFC,SWAT,D14,sc,FFA
33678,30736,0.1870321491083257,logFC,SWAT,D14,sc,FFA
1648,30736,-0.1352159476993391,logFC,SWAT,D14,sc,FFA
34947,30736,-0.2233872213937719,logFC,SWAT,D14,sc,FFA
32982,30736,-0.1678805970435943,logFC,SWAT,D14,sc,FFA
7264,30736,0.7752038584659092,logFC,SWAT,D14,sc,FFA
34948,30736,-0.1914425103244553,logFC,SWAT,D14,sc,FFA
31770,30736,-0.5181082689055845,logFC,SWAT,D14,sc,FFA
13307,30736,0.1101806949559095,logFC,SWAT,D14,sc,FFA
6956,30736,0.3481171915272696,logFC,SWAT,D14,sc,FFA
27825,30736,0.166186614175376,logFC,SWAT,D14,sc,FFA
32768,30736,-0.1177576140170332,logFC,SWAT,D14,sc,FFA
34949,30736,0.1173936098173538,logFC,SWAT,D14,sc,FFA
34950,30736,-0.1020047021275377,logFC,SWAT,D14,sc,FFA
10645,30736,0.1493141441744863,logFC,SWAT,D14,sc,FFA
6696,30736,0.2943419477643647,logFC,SWAT,D14,sc,FFA
6753,30736,0.3619197272027537,logFC,SWAT,D14,sc,FFA
