FromID,ToID,Relation_value,Relation_type
6598,10135,0.0382931,VEP
6640,10136,0.024580788,VEP
6640,10137,0.019329904,VEP
6640,10138,0.023318363,VEP
6640,10139,0.018059608,VEP
6640,10140,0.023988724,VEP
6640,10141,0.01506694,VEP
6640,10142,0.02439312,VEP
6640,10143,0.0361555,VEP
6640,10144,0.02057605,VEP
6640,10145,0.015628561,VEP
6640,10146,0.023204798,VEP
6640,10147,0.020934206,VEP
6640,10148,0.02147882,VEP
6640,9002,0.02396,VEP
6640,10149,0.02419,VEP
10150,10151,0.6,VEP
8226,10152,0.27,VEP
8226,10152,0.2,VEP
9012,10153,1.3086015,VEP
7273,10153,1.3086015,VEP
9010,10153,1.3086015,VEP
7360,10154,0.0766984,VEP
10155,7951,0.118096,VEP
7394,7951,0.118096,VEP
10156,7951,0.118096,VEP
10157,7951,0.118096,VEP
9942,7951,0.118096,VEP
10158,7951,0.118096,VEP
7045,7951,0.118096,VEP
10159,7951,0.118096,VEP
10160,7951,0.118096,VEP
8118,7951,0.118096,VEP
7281,7951,0.118096,VEP
7469,7951,0.118096,VEP
9927,7951,0.118096,VEP
6864,7951,0.118096,VEP
3748,7951,0.118096,VEP
8250,7951,0.118096,VEP
6970,7951,0.118096,VEP
6919,7951,0.118096,VEP
7631,7951,0.118096,VEP
6892,7951,0.118096,VEP
6672,7951,0.118096,VEP
6706,7951,0.118096,VEP
1244,7951,0.118096,VEP
10161,7951,0.118096,VEP
6899,7951,0.118096,VEP
10162,7951,0.118096,VEP
9308,7951,0.118096,VEP
6895,7951,0.118096,VEP
7665,7951,0.118096,VEP
10163,7951,0.118096,VEP
10164,7951,0.118096,VEP
10165,7951,0.118096,VEP
10166,7951,0.118096,VEP
10167,7951,0.118096,VEP
10168,7951,0.118096,VEP
7662,7951,0.118096,VEP
6772,7951,0.118096,VEP
6867,7951,0.118096,VEP
10169,7951,0.118096,VEP
10170,7951,0.118096,VEP
10171,7951,0.118096,VEP
6866,7951,0.118096,VEP
10172,7951,0.118096,VEP
6896,7951,0.118096,VEP
4709,7951,0.118096,VEP
6893,7951,0.118096,VEP
4633,7951,0.118096,VEP
9986,7951,0.118096,VEP
6869,7951,0.118096,VEP
9429,7951,0.118096,VEP
10173,7951,0.118096,VEP
10174,7951,0.118096,VEP
6916,7951,0.118096,VEP
10175,7951,0.118096,VEP
10176,7951,0.118096,VEP
10177,7951,0.118096,VEP
10178,7951,0.118096,VEP
10179,7951,0.118096,VEP
7123,7951,0.118096,VEP
672,7951,0.118096,VEP
9098,7951,0.118096,VEP
9049,7951,0.118096,VEP
7913,10228,1.0866435,VEP
7461,10228,1.0866435,VEP
8977,10228,1.0866435,VEP
7273,10229,1.0916615,VEP
6737,10230,1.0942891,VEP
7635,10230,1.0942891,VEP
7875,10230,1.0942891,VEP
10182,10230,1.0942891,VEP
6747,10230,1.0942891,VEP
6692,10230,1.0942891,VEP
6748,10230,1.0942891,VEP
7116,10230,1.0942891,VEP
6795,10230,1.0942891,VEP
6745,10230,1.0942891,VEP
6984,10230,1.0942891,VEP
10231,10230,1.0942891,VEP
6904,10230,1.0942891,VEP
1044,10232,1.1379826,VEP
10233,10232,1.1379826,VEP
3405,10232,1.1379826,VEP
6737,10232,1.1379826,VEP
7635,10232,1.1379826,VEP
10234,10232,1.1379826,VEP
10100,10232,1.1379826,VEP
7875,10232,1.1379826,VEP
10235,10232,1.1379826,VEP
10236,10232,1.1379826,VEP
10182,10232,1.1379826,VEP
6747,10232,1.1379826,VEP
6692,10232,1.1379826,VEP
6748,10232,1.1379826,VEP
7116,10232,1.1379826,VEP
6795,10232,1.1379826,VEP
6745,10232,1.1379826,VEP
6984,10232,1.1379826,VEP
10231,10232,1.1379826,VEP
10237,10232,1.1379826,VEP
10238,10232,1.1379826,VEP
10239,10232,1.1379826,VEP
6902,10232,1.1379826,VEP
10240,10232,1.1379826,VEP
10241,10232,1.1379826,VEP
1369,10232,1.1379826,VEP
1370,10232,1.1379826,VEP
10106,10232,1.1379826,VEP
10242,10232,1.1379826,VEP
7715,10232,1.1379826,VEP
6904,10232,1.1379826,VEP
10243,10232,1.1379826,VEP
10155,10244,1.189845,VEP
7394,10244,1.189845,VEP
10156,10244,1.189845,VEP
10157,10244,1.189845,VEP
9942,10244,1.189845,VEP
10158,10244,1.189845,VEP
7369,10244,1.189845,VEP
10245,10244,1.189845,VEP
10246,10244,1.189845,VEP
10247,10244,1.189845,VEP
10159,10244,1.189845,VEP
10160,10244,1.189845,VEP
8118,10244,1.189845,VEP
6900,10244,1.189845,VEP
9927,10244,1.189845,VEP
6864,10244,1.189845,VEP
10248,10244,1.189845,VEP
7674,10244,1.189845,VEP
3748,10244,1.189845,VEP
8250,10244,1.189845,VEP
10249,10244,1.189845,VEP
39,10244,1.189845,VEP
6970,10244,1.189845,VEP
1244,10244,1.189845,VEP
10161,10244,1.189845,VEP
6899,10244,1.189845,VEP
10250,10244,1.189845,VEP
10162,10244,1.189845,VEP
9308,10244,1.189845,VEP
6895,10244,1.189845,VEP
7665,10244,1.189845,VEP
10163,10244,1.189845,VEP
10164,10244,1.189845,VEP
10165,10244,1.189845,VEP
10166,10244,1.189845,VEP
10167,10244,1.189845,VEP
10168,10244,1.189845,VEP
7662,10244,1.189845,VEP
6867,10244,1.189845,VEP
10251,10244,1.189845,VEP
10169,10244,1.189845,VEP
10170,10244,1.189845,VEP
6866,10244,1.189845,VEP
10172,10244,1.189845,VEP
6896,10244,1.189845,VEP
10252,10244,1.189845,VEP
4709,10244,1.189845,VEP
6893,10244,1.189845,VEP
9986,10244,1.189845,VEP
10174,10244,1.189845,VEP
10253,10244,1.189845,VEP
6916,10244,1.189845,VEP
10175,10244,1.189845,VEP
10176,10244,1.189845,VEP
10177,10244,1.189845,VEP
10178,10244,1.189845,VEP
10179,10244,1.189845,VEP
10254,10244,1.189845,VEP
672,10244,1.189845,VEP
10255,10244,1.189845,VEP
6901,10244,1.189845,VEP
9098,10244,1.189845,VEP
9049,10244,1.189845,VEP
10256,10244,1.189845,VEP
6761,10257,1.0659981,VEP
10258,10257,1.0659981,VEP
7523,10259,0.17,VEP
7523,9091,0.14,VEP
6640,10116,0.21606715,VEP
6640,10262,0.2377962,VEP
6640,10262,0.23302191,VEP
6640,10262,0.23818818,VEP
6640,10262,0.23244344,VEP
6640,10263,0.3053314,VEP
6640,10264,0.3576698,VEP
6640,10264,0.35970402,VEP
1172,10265,0.015,VEP
6763,10266,0.015,VEP
6640,10267,0.47020385,VEP
10268,10269,0.1555996,VEP
1087,10270,0.16836977,VEP
6640,10271,0.9721669,VEP
10272,10273,0.4619296,VEP
8959,10274,23.135,VEP
1500,10275,2.8328614,VEP
8420,10276,2.7932959,VEP
1316,10277,2.252252,VEP
10278,10279,2.1767523,VEP
3893,10280,1.7721071,VEP
10281,10282,1.5654352,VEP
8359,10283,1.1516757,VEP
6590,8435,1.19,VEP
1798,10284,1.46,VEP
8420,10285,1.937,VEP
1500,10286,2.456,VEP
10281,10287,2.52,VEP
8420,10288,2.554,VEP
7502,10289,3.014,VEP
1316,10290,3.255,VEP
8420,10291,3.299,VEP
10278,10292,3.548,VEP
10281,10293,4.521,VEP
1316,10294,7.44,VEP
8420,10294,7.44,VEP
10281,10295,9.589,VEP
3893,10295,9.589,VEP
1316,10296,9.997,VEP
1316,8436,10.99,VEP
10297,10298,11.37,VEP
1316,10299,12.84,VEP
1316,10300,22.55,VEP
1316,10301,32.03,VEP
1316,10302,37.62,VEP
8438,10303,39.43,VEP
8437,10304,57.09,VEP
1316,10305,71.08,VEP
10278,10306,131.0,VEP
1316,10307,231.5,VEP
1316,10308,288.8,VEP
7149,8440,2.5866528,VEP
7149,10309,1.7639794,VEP
7093,10310,0.94491976,VEP
9102,10311,1.0863768,VEP
6748,10313,3.39,VEP
10314,10315,1.9607843,VEP
10316,10315,1.9607843,VEP
6640,10317,2.173913,VEP
6640,10318,1.42,VEP
6640,10319,0.1162,VEP
6640,10320,0.2013,VEP
6640,10321,0.1557,VEP
6640,10322,0.1799,VEP
6640,10323,0.1237,VEP
6640,10324,0.1384,VEP
6640,10325,0.1677,VEP
6640,10326,0.1481,VEP
10327,10328,0.14,VEP
6640,10320,0.1851,VEP
6640,10322,0.2121,VEP
6640,10324,0.1428,VEP
6640,10325,0.2134,VEP
6640,10329,0.1545,VEP
6622,7638,1.12,VEP
6640,10330,0.167614,VEP
6640,10331,0.168279,VEP
6747,7743,1.13,VEP
10341,10342,1.28,VEP
7273,10343,1.22,VEP
6635,10344,0.321,VEP
10345,10346,0.377,VEP
6640,10352,0.01254,VEP
8469,10360,0.102,VEP
10361,10362,0.275,VEP
6640,10363,1.93839,VEP
6640,10364,2.15624,VEP
6640,10365,1.19,VEP
6640,10366,1.12,VEP
9626,10367,1.12,VEP
6720,10368,1.16,VEP
6640,10365,1.16,VEP
7001,10369,1.45,VEP
6590,10370,1.55,VEP
6590,10370,0.08,VEP
6640,10371,2.11,VEP
10048,10372,1.69,VEP
6640,10116,0.8253297,VEP
1798,10373,0.0112,VEP
10374,10375,1.58,VEP
10376,10375,1.58,VEP
7118,10377,1.56,VEP
7120,10377,1.56,VEP
6640,10378,5.5896,VEP
6807,9947,1.943,VEP
6887,9949,1.624,VEP
6852,7548,1.408,VEP
683,7548,1.408,VEP
7210,10379,0.013771,VEP
10380,10381,0.00987744,VEP
10382,10383,0.0148019,VEP
10384,10385,0.00819859,VEP
6590,10105,0.0124196,VEP
8359,10386,0.0125233,VEP
9963,10387,0.0083187,VEP
10388,10389,0.00822175,VEP
7208,10392,0.00752992,VEP
7645,10393,1.11,VEP
6622,10394,0.13760434,VEP
6622,10395,0.12370169,VEP
10396,10397,0.8015107,VEP
10398,10399,0.15453023,VEP
8265,10400,0.10684922,VEP
6622,10401,0.43229732,VEP
7645,7993,1.06,VEP
7645,10402,1.06,VEP
6640,10403,0.02144,VEP
10411,10412,6.2,VEP
10413,10414,3.7,VEP
8556,10415,2.2,VEP
7120,10416,2.4,VEP
7407,10417,0.15,VEP
10419,10420,0.5321522,VEP
6640,8843,2.3,VEP
7032,10421,2.57,VEP
10423,10095,0.0177228,VEP
7281,10094,0.0136336,VEP
8364,8363,0.0172549,VEP
8423,10424,2.22,VEP
10425,10426,2.52,VEP
7032,10430,0.5154,VEP
7764,10431,1.0913455,VEP
7645,10432,1.0934937,VEP
7645,10433,1.3459,VEP
7645,10434,1.1456066,VEP
6640,10390,0.015,VEP
6640,10391,0.011,VEP
6640,10271,0.34182286,VEP
6640,10435,0.4376745,VEP
6640,10436,0.5052215,VEP
6640,10267,0.51547647,VEP
6640,10437,0.51218635,VEP
10438,10439,0.20269147,VEP
10440,10441,5.236442,VEP
7178,10442,5.341853,VEP
10443,10444,0.23496044,VEP
10445,10446,0.114051595,VEP
8931,10447,0.6150019,VEP
10448,10449,2.1019852,VEP
6670,10450,0.1378235,VEP
6745,10451,0.15448512,VEP
10452,10453,1.0772376,VEP
10454,10453,1.0772376,VEP
10455,10456,1.085673,VEP
3893,10457,1.1295282,VEP
6745,10458,1.1408801,VEP
6747,10458,1.1408801,VEP
6640,10262,0.24417928,VEP
6640,10262,0.24409658,VEP
6640,10262,0.24099603,VEP
6622,10459,1.3333333,VEP
2117,10460,1.6,VEP
8940,10461,1.1579555,VEP
8938,10461,1.1579555,VEP
10185,10461,1.1579555,VEP
10192,10461,1.1579555,VEP
8952,10461,1.1579555,VEP
10193,10461,1.1579555,VEP
8951,10461,1.1579555,VEP
8949,10461,1.1579555,VEP
10187,10461,1.1579555,VEP
10195,10461,1.1579555,VEP
10196,10461,1.1579555,VEP
7268,10461,1.1579555,VEP
10197,10461,1.1579555,VEP
10198,10461,1.1579555,VEP
10199,10461,1.1579555,VEP
8939,10461,1.1579555,VEP
8945,10461,1.1579555,VEP
3405,10462,1.1522182,VEP
6737,10462,1.1522182,VEP
7635,10462,1.1522182,VEP
7875,10462,1.1522182,VEP
10235,10462,1.1522182,VEP
10236,10462,1.1522182,VEP
7108,10462,1.1522182,VEP
10182,10462,1.1522182,VEP
7118,10462,1.1522182,VEP
6747,10462,1.1522182,VEP
6692,10462,1.1522182,VEP
6748,10462,1.1522182,VEP
7116,10462,1.1522182,VEP
6795,10462,1.1522182,VEP
6745,10462,1.1522182,VEP
6984,10462,1.1522182,VEP
10231,10462,1.1522182,VEP
10237,10462,1.1522182,VEP
6902,10462,1.1522182,VEP
1369,10462,1.1522182,VEP
1370,10462,1.1522182,VEP
7715,10462,1.1522182,VEP
6904,10462,1.1522182,VEP
10243,10462,1.1522182,VEP
6747,10463,1.1059403,VEP
6748,10463,1.1059403,VEP
6795,10463,1.1059403,VEP
6745,10463,1.1059403,VEP
6984,10463,1.1059403,VEP
10231,10463,1.1059403,VEP
6672,10464,1.0949099,VEP
6772,10464,1.0949099,VEP
7118,10465,1.0714098,VEP
7120,10465,1.0714098,VEP
7360,10465,1.0714098,VEP
10155,8287,1.0680295,VEP
7394,8287,1.0680295,VEP
10156,8287,1.0680295,VEP
10157,8287,1.0680295,VEP
9942,8287,1.0680295,VEP
10158,8287,1.0680295,VEP
10159,8287,1.0680295,VEP
10160,8287,1.0680295,VEP
7281,8287,1.0680295,VEP
9927,8287,1.0680295,VEP
6864,8287,1.0680295,VEP
3748,8287,1.0680295,VEP
8250,8287,1.0680295,VEP
6970,8287,1.0680295,VEP
6919,8287,1.0680295,VEP
7631,8287,1.0680295,VEP
6892,8287,1.0680295,VEP
6672,8287,1.0680295,VEP
6706,8287,1.0680295,VEP
9308,8287,1.0680295,VEP
6895,8287,1.0680295,VEP
7665,8287,1.0680295,VEP
10163,8287,1.0680295,VEP
10164,8287,1.0680295,VEP
10165,8287,1.0680295,VEP
10166,8287,1.0680295,VEP
10167,8287,1.0680295,VEP
10168,8287,1.0680295,VEP
7662,8287,1.0680295,VEP
6772,8287,1.0680295,VEP
6867,8287,1.0680295,VEP
10169,8287,1.0680295,VEP
10170,8287,1.0680295,VEP
10171,8287,1.0680295,VEP
6866,8287,1.0680295,VEP
10172,8287,1.0680295,VEP
6896,8287,1.0680295,VEP
6893,8287,1.0680295,VEP
4633,8287,1.0680295,VEP
9986,8287,1.0680295,VEP
6869,8287,1.0680295,VEP
9429,8287,1.0680295,VEP
10173,8287,1.0680295,VEP
10174,8287,1.0680295,VEP
10175,8287,1.0680295,VEP
10178,8287,1.0680295,VEP
10179,8287,1.0680295,VEP
7123,8287,1.0680295,VEP
672,8287,1.0680295,VEP
9049,8287,1.0680295,VEP
10155,10466,1.0639137,VEP
7394,10466,1.0639137,VEP
10156,10466,1.0639137,VEP
10157,10466,1.0639137,VEP
9942,10466,1.0639137,VEP
10158,10466,1.0639137,VEP
10159,10466,1.0639137,VEP
10160,10466,1.0639137,VEP
6864,10466,1.0639137,VEP
3748,10466,1.0639137,VEP
8250,10466,1.0639137,VEP
6970,10466,1.0639137,VEP
9308,10466,1.0639137,VEP
6895,10466,1.0639137,VEP
7665,10466,1.0639137,VEP
10163,10466,1.0639137,VEP
10164,10466,1.0639137,VEP
10165,10466,1.0639137,VEP
10166,10466,1.0639137,VEP
10167,10466,1.0639137,VEP
10168,10466,1.0639137,VEP
7662,10466,1.0639137,VEP
6867,10466,1.0639137,VEP
10169,10466,1.0639137,VEP
10170,10466,1.0639137,VEP
6896,10466,1.0639137,VEP
6893,10466,1.0639137,VEP
9986,10466,1.0639137,VEP
10175,10466,1.0639137,VEP
10178,10466,1.0639137,VEP
10179,10466,1.0639137,VEP
672,10466,1.0639137,VEP
9012,10467,1.0560364,VEP
7273,10467,1.0560364,VEP
9013,10467,1.0560364,VEP
9010,10467,1.0560364,VEP
7204,10468,1.0502295,VEP
7270,10468,1.0502295,VEP
8885,10469,6.16,VEP
6845,10470,5.97,VEP
6604,10471,20.01,VEP
1562,8382,2.11,VEP
683,10472,0.33,VEP
10473,10474,0.022,VEP
7423,10477,0.026,VEP
6704,10478,0.029,VEP
7579,10479,0.016,VEP
7429,10480,0.016,VEP
6704,10478,0.058,VEP
7429,10480,0.033,VEP
7579,10479,0.03,VEP
7423,10477,0.051,VEP
6772,10481,0.81173134,VEP
6977,10482,0.8027372,VEP
6866,10436,1.09,VEP
9712,10483,1.125,VEP
7149,10484,1.128,VEP
7179,10485,1.134,VEP
7147,10486,1.137,VEP
8420,8812,1.14,VEP
1316,10487,1.165,VEP
1316,10290,1.314,VEP
8420,10488,1.507,VEP
1316,8436,1.744,VEP
1316,10299,1.77,VEP
8438,10303,1.782,VEP
1316,10300,1.816,VEP
1316,10302,1.897,VEP
8437,10304,2.283,VEP
6640,10489,0.332811,VEP
6640,10507,1.069,VEP
6640,9967,1.614,VEP
6640,10508,0.411,VEP
6640,10509,0.3569,VEP
6640,10511,0.2265,VEP
6640,10514,0.013984,VEP
6640,10515,0.015642,VEP
6640,10516,0.014925,VEP
6640,10517,0.012727,VEP
6640,10522,0.194,VEP
6640,10523,0.111,VEP
6640,10524,0.263,VEP
6640,10525,0.36,VEP
6640,10526,0.07,VEP
6640,10527,20.371168,VEP
6640,10528,1.8072015,VEP
6640,8237,0.118571,VEP
6640,10529,0.016985,VEP
6640,10496,0.052683,VEP
6640,10530,0.012785,VEP
6640,7866,0.018961,VEP
6640,10498,0.01665,VEP
6640,10531,0.015293,VEP
6640,10501,0.01795,VEP
6640,10532,0.035436,VEP
6640,10503,0.013126,VEP
6640,10533,0.027021,VEP
6640,10534,0.022642,VEP
6640,10535,0.014747,VEP
6640,10505,0.036802,VEP
6640,7840,0.045331,VEP
7367,10557,1.7857143,VEP
6640,10558,1.4127,VEP
6640,10559,0.8202,VEP
6640,10566,4.678,VEP
6640,10567,4.671,VEP
6640,10568,4.667,VEP
6640,10569,0.631,VEP
6640,10570,0.6356,VEP
6640,10571,0.6405,VEP
6640,9310,0.7091,VEP
6640,10572,0.1495,VEP
6640,10573,0.4348,VEP
6640,10574,0.3937,VEP
6640,7279,0.2699,VEP
6640,10575,0.2729,VEP
6640,10576,0.282,VEP
6640,10577,0.3365,VEP
6640,10578,0.3455,VEP
6640,10592,4.636,VEP
6640,10593,4.621,VEP
6957,10594,0.073,VEP
7106,10594,0.073,VEP
6957,10595,0.19,VEP
7106,10595,0.19,VEP
6957,9478,5.3,VEP
7106,9478,5.3,VEP
7053,10596,4.1,VEP
7106,10597,0.021,VEP
6957,10597,0.021,VEP
6640,10601,4.584,VEP
7429,10602,1.1235955,VEP
10048,10603,1.09901,VEP
6640,10604,1.006,VEP
6640,10605,0.4802,VEP
6640,10607,7.2887735,VEP
6640,10608,612.917,VEP
6640,10609,15.297541,VEP
6640,10610,26.23083,VEP
6640,10611,12.1455345,VEP
6640,10612,13.683892,VEP
6640,10613,1142.2577,VEP
6640,10614,2.9994287,VEP
6640,6675,18.053783,VEP
6640,10615,11.397976,VEP
6640,10616,1614.3707,VEP
6640,10617,676.50757,VEP
6640,10618,24.035715,VEP
6640,10618,16.282728,VEP
6640,10618,10.3295,VEP
6640,10619,931.4776,VEP
6640,10620,5.4898605,VEP
6640,10621,19.166681,VEP
6672,10636,2.73,VEP
10637,10638,6.329,VEP
9068,10639,6.293,VEP
6640,10640,4.684,VEP
6640,10641,4.68,VEP
6957,7932,0.031157061,VEP
7106,10642,0.029562103,VEP
10643,10644,0.043991305,VEP
8928,10645,0.022477338,VEP
10646,10647,0.045044705,VEP
10648,10649,0.015181269,VEP
8431,10650,0.014893719,VEP
6740,10653,0.01506716,VEP
7793,10654,0.118735686,VEP
7793,10655,0.016248927,VEP
7855,10656,0.0199522,VEP
7857,10657,0.028207628,VEP
7795,10658,0.03091325,VEP
7860,10659,0.034676332,VEP
10660,10661,0.03486924,VEP
7566,10661,0.03486924,VEP
10662,10663,0.023716722,VEP
7461,10664,0.0202741,VEP
7461,10665,0.028451744,VEP
7863,7864,0.024527682,VEP
10666,10667,0.01929402,VEP
7273,7865,0.026634572,VEP
7273,10668,0.03692024,VEP
7578,10669,0.027919846,VEP
7828,10670,0.013724879,VEP
10671,10672,0.027066207,VEP
7498,10672,0.027066207,VEP
10673,10674,0.119596206,VEP
7374,9367,0.02190371,VEP
10268,10675,0.023590062,VEP
10676,10677,0.031825382,VEP
10678,10679,0.023427002,VEP
9747,10679,0.023427002,VEP
7080,10680,0.014482784,VEP
10681,10682,0.017392164,VEP
10683,10684,0.014635857,VEP
6740,10685,0.027111841,VEP
6640,7803,0.023977,VEP
6640,7804,0.03246,VEP
6640,10686,0.01731,VEP
6640,10687,0.013746,VEP
6640,10688,0.020908,VEP
6640,10689,0.017656,VEP
6640,10690,0.076269,VEP
6640,10691,0.019726,VEP
6640,10692,0.017833,VEP
6640,7815,0.065863,VEP
6640,10693,0.017467,VEP
6640,10694,0.014447,VEP
6640,10695,0.023953,VEP
6640,10696,0.01727,VEP
6640,10697,0.012917,VEP
6640,10698,0.027194,VEP
6640,10699,0.022205,VEP
6640,10700,0.016604,VEP
6640,7345,0.048392,VEP
6640,10701,0.012951,VEP
6640,10702,0.016696,VEP
6640,10704,6.843125,VEP
6640,10705,10.225762,VEP
6640,10706,4.572,VEP
6640,10707,4.571,VEP
10708,10709,6.284,VEP
10710,10711,6.271,VEP
10712,10713,6.263,VEP
10714,10715,6.254,VEP
8556,10716,6.205,VEP
6640,7832,0.027152,VEP
7332,10719,6.068,VEP
8203,10720,6.059,VEP
10110,10721,6.039,VEP
10226,10722,6.03,VEP
8300,10723,6.01,VEP
10726,7517,1.23,VEP
10727,10728,6.603,VEP
10729,10728,6.603,VEP
10730,10731,6.563,VEP
7484,10732,6.551,VEP
10195,10733,6.531,VEP
6772,8790,0.028329957,VEP
6892,10734,0.03995371,VEP
6892,10735,0.033747673,VEP
6795,10736,0.018096138,VEP
6748,10737,0.022020848,VEP
7118,10738,0.029356208,VEP
7053,9444,0.021479705,VEP
10739,10740,0.02390015,VEP
9445,9446,0.015227253,VEP
8046,10741,0.026025781,VEP
10742,10743,0.014963207,VEP
8048,8049,0.03731863,VEP
8048,8794,0.025742464,VEP
9618,10744,0.067076914,VEP
10745,10746,0.02322511,VEP
6761,10747,0.035711613,VEP
6817,10748,0.020919874,VEP
9687,10749,0.022881396,VEP
8356,10750,0.019567287,VEP
7149,10751,0.029432338,VEP
7147,10752,0.019572299,VEP
7147,8061,0.01928324,VEP
7147,10753,0.01711504,VEP
10754,10755,0.0409033,VEP
6504,10756,0.05423409,VEP
8062,10757,0.031040031,VEP
6706,10758,0.05005804,VEP
8303,10758,0.05005804,VEP
6640,10764,4.654,VEP
6640,10765,4.653,VEP
6640,10766,4.647,VEP
6640,10767,4.642,VEP
6640,10768,4.641,VEP
6640,10769,0.249512,VEP
6640,10770,0.1,VEP
6640,10771,0.040531,VEP
6640,10772,0.029636,VEP
6640,10773,0.05186,VEP
6640,7818,0.042867,VEP
8236,8237,0.100727834,VEP
10774,10496,0.050985605,VEP
7212,7866,0.025293702,VEP
10775,10776,0.01488358,VEP
10777,10776,0.01488358,VEP
7429,10778,0.03827019,VEP
7429,10779,0.01916385,VEP
7516,10780,0.017642573,VEP
7603,10781,0.040601064,VEP
7216,10782,0.017235342,VEP
6807,10504,0.025356447,VEP
10783,10504,0.025356447,VEP
6810,10534,0.027164046,VEP
6651,10784,0.015717896,VEP
8806,10788,6.498,VEP
10714,10789,6.481,VEP
10790,10791,6.473,VEP
6609,10792,6.468,VEP
10793,10794,6.453,VEP
10795,10796,6.407,VEP
10710,10797,6.398,VEP
10798,10799,6.362,VEP
6640,10816,0.132,VEP
6640,10539,0.005009016,VEP
6640,10817,2.631,VEP
6640,10818,2.655,VEP
6640,10819,3.092,VEP
6640,10820,3.855,VEP
6640,10821,1.747,VEP
6640,10822,1.7096939,VEP
6640,10823,2.061,VEP
6640,10824,2.137,VEP
6640,10825,1.612,VEP
6640,10826,1.685,VEP
6640,10827,2.498,VEP
6640,10828,1.57,VEP
6640,10835,7.813901,VEP
6640,10836,13.849994,VEP
6640,10837,2.737795,VEP
6640,10838,27.338331,VEP
6640,10839,19.025154,VEP
6640,10840,616.77,VEP
6640,10841,20.363516,VEP
10226,10842,6.184,VEP
10843,10844,6.183,VEP
7237,10845,6.181,VEP
10846,10847,6.154,VEP
7744,10848,6.15,VEP
10849,10850,6.149,VEP
10851,10852,6.13,VEP
7032,10853,6.125,VEP
6640,10854,0.030037,VEP
6640,10489,0.4269,VEP
9708,10855,0.016511692,VEP
7795,7849,0.027647505,VEP
6372,8837,0.09031716,VEP
6372,8999,0.17917424,VEP
9001,10856,0.017117653,VEP
6372,10856,0.017117653,VEP
6372,7976,0.0326961,VEP
1798,10857,0.028300509,VEP
10871,10872,1.051,VEP
1705,10873,1.053,VEP
6842,10874,1.058,VEP
7149,10875,1.0847163,VEP
6698,10876,1.0570824,VEP
10877,10878,1.0545186,VEP
7149,9360,1.172883,VEP
7179,10879,1.1275228,VEP
7149,8440,2.2497187,VEP
7149,10309,1.8079914,VEP
7149,10875,1.175779,VEP
7149,10880,1.1566043,VEP
7179,10881,1.0931351,VEP
7149,10882,1.146,VEP
7149,10484,1.326,VEP
7149,10883,1.14,VEP
7147,10884,1.172,VEP
7147,10752,1.09,VEP
6842,10885,1.079,VEP
8437,10304,2.353,VEP
8420,8812,1.137,VEP
8420,10886,1.574,VEP
1316,10290,1.324,VEP
1316,10300,1.686,VEP
1316,10302,1.695,VEP
1316,8436,1.822,VEP
1316,10299,1.664,VEP
10278,10292,1.56,VEP
6640,10887,0.21497,VEP
6640,6608,0.16508,VEP
10253,10890,0.0536,VEP
10252,10890,0.0536,VEP
10251,10890,0.0536,VEP
7165,10893,0.0325,VEP
7165,10893,0.033,VEP
6640,9717,0.31384,VEP
6640,10895,0.21963,VEP
6640,10896,0.15054,VEP
6640,10146,0.15211,VEP
6640,10887,0.16577,VEP
6640,10897,0.0429624,VEP
6640,10898,0.0384807,VEP
6640,10899,0.0641878,VEP
1793,10900,1.472,VEP
6622,10901,0.2665,VEP
8203,10902,0.3316,VEP
10903,10904,0.5477,VEP
10905,10906,0.5592,VEP
7083,10907,0.3022,VEP
10908,10909,0.021788182,VEP
6624,10910,0.012836702,VEP
6748,10911,0.012403218,VEP
7469,10912,0.0123484135,VEP
7454,10913,0.01906697,VEP
7010,7291,0.013316712,VEP
7478,10914,0.015113383,VEP
8203,10915,0.030120945,VEP
9675,10916,0.01581973,VEP
7872,10917,0.020396648,VEP
6640,10918,0.27266,VEP
6640,10919,0.1196,VEP
6640,6634,0.15234,VEP
6640,10920,0.11141,VEP
6640,10921,0.61033,VEP
6640,6587,0.14067,VEP
6640,10922,0.13775,VEP
6952,10923,0.3103,VEP
10924,10925,0.3191,VEP
6622,10926,0.326,VEP
7631,10927,0.3056,VEP
9098,10928,0.317,VEP
10929,10930,0.017400982,VEP
10903,10931,0.014059351,VEP
7441,10932,0.015288658,VEP
10933,10934,0.025840854,VEP
10935,10936,0.025524102,VEP
6630,10937,0.0202128,VEP
7360,10938,0.096564196,VEP
6640,6634,0.24103,VEP
6640,7075,0.18259,VEP
6640,6587,0.19086,VEP
6640,10939,0.0291228,VEP
6640,10940,0.0399699,VEP
6640,10941,0.0670715,VEP
6640,10942,0.0294337,VEP
6640,10943,0.0234566,VEP
6753,10944,0.030997418,VEP
8983,10945,0.01812527,VEP
10935,10946,0.02251373,VEP
2448,10947,0.017263984,VEP
7441,10948,0.016480226,VEP
10949,10950,0.0088,VEP
10951,10952,0.0075,VEP
7441,10953,0.0078,VEP
6955,10958,0.002,VEP
6884,9694,0.002,VEP
10086,10959,0.003,VEP
6640,7951,0.20260093,VEP
6640,10116,0.20388205,VEP
6640,10262,0.22689201,VEP
10964,10965,0.019842952,VEP
10966,10967,0.018522725,VEP
10968,10969,0.03277956,VEP
6135,10969,0.03277956,VEP
6884,10970,0.018131109,VEP
