FromID,ToID,Relation_type
40550,7670,ORorBETA
40550,7671,ORorBETA
40550,7672,ORorBETA
40552,7675,ORorBETA
40558,7684,ORorBETA
40558,7685,ORorBETA
40558,7686,ORorBETA
40558,7687,ORorBETA
40558,7688,ORorBETA
40558,7689,ORorBETA
40558,7690,ORorBETA
40558,7691,ORorBETA
40558,7692,ORorBETA
40558,7693,ORorBETA
40558,7694,ORorBETA
40558,7695,ORorBETA
40558,7696,ORorBETA
40558,7697,ORorBETA
40558,7698,ORorBETA
40558,7699,ORorBETA
40558,7704,ORorBETA
40558,7705,ORorBETA
40563,7724,ORorBETA
40564,7725,ORorBETA
40565,7735,ORorBETA
40565,7736,ORorBETA
40565,7737,ORorBETA
40565,7738,ORorBETA
40565,7739,ORorBETA
40565,7740,ORorBETA
40567,7743,ORorBETA
40576,7769,ORorBETA
40585,7853,ORorBETA
40587,7873,ORorBETA
40587,7874,ORorBETA
40587,7881,ORorBETA
40592,7415,ORorBETA
40592,7889,ORorBETA
40592,7890,ORorBETA
40592,7891,ORorBETA
40602,7933,ORorBETA
40603,7934,ORorBETA
40610,7963,ORorBETA
40610,6591,ORorBETA
40610,7965,ORorBETA
40611,7966,ORorBETA
40611,7967,ORorBETA
40612,7968,ORorBETA
40612,7969,ORorBETA
40612,7967,ORorBETA
40610,7972,ORorBETA
40614,7973,ORorBETA
40610,7974,ORorBETA
40614,7975,ORorBETA
40584,7976,ORorBETA
40584,7977,ORorBETA
40584,7520,ORorBETA
40584,7979,ORorBETA
40584,7980,ORorBETA
40615,7983,ORorBETA
40604,7984,ORorBETA
40616,7985,ORorBETA
40616,7979,ORorBETA
40616,7977,ORorBETA
40604,7977,ORorBETA
40604,7981,ORorBETA
40604,7988,ORorBETA
40604,7520,ORorBETA
40604,7985,ORorBETA
40604,7989,ORorBETA
40604,7979,ORorBETA
40626,8021,ORorBETA
40626,8022,ORorBETA
40626,8023,ORorBETA
40626,8024,ORorBETA
40626,8025,ORorBETA
40626,8026,ORorBETA
40626,8027,ORorBETA
40626,8028,ORorBETA
40626,8029,ORorBETA
40626,8030,ORorBETA
40626,8031,ORorBETA
40626,8032,ORorBETA
40626,8033,ORorBETA
40626,8034,ORorBETA
40626,8035,ORorBETA
40626,8036,ORorBETA
40626,8037,ORorBETA
40626,8038,ORorBETA
40626,8039,ORorBETA
40626,8040,ORorBETA
40626,8073,ORorBETA
40626,8074,ORorBETA
40626,8075,ORorBETA
40626,8076,ORorBETA
40626,8077,ORorBETA
40626,8078,ORorBETA
40626,8079,ORorBETA
40626,8080,ORorBETA
40626,8081,ORorBETA
40626,8082,ORorBETA
40626,8083,ORorBETA
40626,8084,ORorBETA
40626,8085,ORorBETA
40626,8086,ORorBETA
40626,8087,ORorBETA
40626,8088,ORorBETA
40626,8089,ORorBETA
40626,8090,ORorBETA
40626,8091,ORorBETA
40626,8092,ORorBETA
40626,8093,ORorBETA
40626,8094,ORorBETA
40626,8095,ORorBETA
40626,8096,ORorBETA
40626,8097,ORorBETA
40626,8098,ORorBETA
40627,8101,ORorBETA
40629,8104,ORorBETA
40632,8138,ORorBETA
40632,8139,ORorBETA
40632,8140,ORorBETA
40632,8141,ORorBETA
40632,8142,ORorBETA
40632,8143,ORorBETA
40632,8144,ORorBETA
40632,7543,ORorBETA
40632,8146,ORorBETA
40632,8147,ORorBETA
40615,7981,ORorBETA
40615,8148,ORorBETA
40615,7989,ORorBETA
40615,7979,ORorBETA
40633,6951,ORorBETA
40633,8148,ORorBETA
40633,8149,ORorBETA
40633,8150,ORorBETA
40633,7985,ORorBETA
40633,7981,ORorBETA
40633,7989,ORorBETA
40643,8269,ORorBETA
40643,8270,ORorBETA
40649,8294,ORorBETA
40632,6716,ORorBETA
40632,8323,ORorBETA
40632,8324,ORorBETA
40632,8325,ORorBETA
40632,8326,ORorBETA
40632,8328,ORorBETA
40632,8329,ORorBETA
40632,8330,ORorBETA
40632,8332,ORorBETA
40632,8333,ORorBETA
40632,8335,ORorBETA
40632,8336,ORorBETA
40632,8337,ORorBETA
40632,8338,ORorBETA
40632,8339,ORorBETA
40583,6951,ORorBETA
40583,7520,ORorBETA
40659,8443,ORorBETA
40659,8444,ORorBETA
40592,8512,ORorBETA
40592,8513,ORorBETA
40675,8519,ORorBETA
40685,8562,ORorBETA
40685,8563,ORorBETA
40685,8564,ORorBETA
40685,8565,ORorBETA
40626,8567,ORorBETA
40626,8568,ORorBETA
40626,8569,ORorBETA
40626,8570,ORorBETA
40626,8571,ORorBETA
40626,8572,ORorBETA
40626,8573,ORorBETA
40626,8574,ORorBETA
40626,8575,ORorBETA
40626,8576,ORorBETA
40626,8577,ORorBETA
40626,8578,ORorBETA
40626,8579,ORorBETA
40626,8580,ORorBETA
40626,8581,ORorBETA
40626,8582,ORorBETA
40626,8583,ORorBETA
40626,8584,ORorBETA
40626,8585,ORorBETA
40626,8586,ORorBETA
40626,8587,ORorBETA
40626,8588,ORorBETA
40626,8589,ORorBETA
40626,8590,ORorBETA
40626,8591,ORorBETA
40626,8592,ORorBETA
40626,8593,ORorBETA
40626,8594,ORorBETA
40626,8595,ORorBETA
40626,8596,ORorBETA
40626,8597,ORorBETA
40626,8598,ORorBETA
40626,8599,ORorBETA
40626,8600,ORorBETA
40626,8601,ORorBETA
40626,8602,ORorBETA
40626,8603,ORorBETA
40626,8604,ORorBETA
40626,8605,ORorBETA
40626,8606,ORorBETA
40626,8607,ORorBETA
40626,8608,ORorBETA
40626,8609,ORorBETA
40626,8610,ORorBETA
40626,8611,ORorBETA
40626,8612,ORorBETA
40626,8613,ORorBETA
40626,8614,ORorBETA
40626,8615,ORorBETA
40626,8616,ORorBETA
40626,8617,ORorBETA
40626,8618,ORorBETA
40626,8619,ORorBETA
40626,8620,ORorBETA
40626,8621,ORorBETA
40626,8622,ORorBETA
40626,8623,ORorBETA
40626,8624,ORorBETA
40626,8625,ORorBETA
40626,8626,ORorBETA
40626,8627,ORorBETA
40626,8628,ORorBETA
40626,8629,ORorBETA
40626,8630,ORorBETA
40626,8631,ORorBETA
40626,8632,ORorBETA
40626,8633,ORorBETA
40626,8634,ORorBETA
40626,8635,ORorBETA
40626,8636,ORorBETA
40626,8637,ORorBETA
40626,8638,ORorBETA
40626,8639,ORorBETA
40626,8640,ORorBETA
40626,8641,ORorBETA
40626,8642,ORorBETA
40626,8643,ORorBETA
40626,8644,ORorBETA
40626,8645,ORorBETA
40626,8646,ORorBETA
40626,8647,ORorBETA
40626,8648,ORorBETA
40626,8649,ORorBETA
40626,8650,ORorBETA
40626,8651,ORorBETA
40626,8652,ORorBETA
40626,8653,ORorBETA
40626,8654,ORorBETA
40626,8655,ORorBETA
40626,8656,ORorBETA
40626,8657,ORorBETA
40626,8658,ORorBETA
40626,8659,ORorBETA
40626,8660,ORorBETA
40626,8661,ORorBETA
40626,8662,ORorBETA
40626,8663,ORorBETA
40626,8664,ORorBETA
40626,8665,ORorBETA
40626,8666,ORorBETA
40626,8667,ORorBETA
40626,8668,ORorBETA
40626,8669,ORorBETA
40626,8670,ORorBETA
40626,8671,ORorBETA
40626,8672,ORorBETA
40626,8673,ORorBETA
40626,8674,ORorBETA
40626,8675,ORorBETA
40626,8676,ORorBETA
40626,8677,ORorBETA
40626,8678,ORorBETA
40626,8679,ORorBETA
40626,8680,ORorBETA
40626,8681,ORorBETA
40626,8682,ORorBETA
40626,8683,ORorBETA
40626,8684,ORorBETA
40626,8685,ORorBETA
40626,8686,ORorBETA
40626,8687,ORorBETA
40626,8688,ORorBETA
40626,8689,ORorBETA
40626,8690,ORorBETA
40626,8691,ORorBETA
40626,8692,ORorBETA
40626,8693,ORorBETA
40626,8694,ORorBETA
40626,8695,ORorBETA
40626,8696,ORorBETA
40626,8697,ORorBETA
40626,8698,ORorBETA
40626,8699,ORorBETA
40626,8700,ORorBETA
40626,8701,ORorBETA
40626,8702,ORorBETA
40626,8703,ORorBETA
40626,8704,ORorBETA
40626,8705,ORorBETA
40626,8706,ORorBETA
40626,8707,ORorBETA
40626,8708,ORorBETA
40626,8709,ORorBETA
40626,8710,ORorBETA
40626,8711,ORorBETA
40626,8712,ORorBETA
40626,8713,ORorBETA
40626,8714,ORorBETA
40626,8715,ORorBETA
40626,8716,ORorBETA
40626,8717,ORorBETA
40626,8718,ORorBETA
40626,8719,ORorBETA
40626,8720,ORorBETA
40626,8721,ORorBETA
40626,8722,ORorBETA
40626,8723,ORorBETA
40626,8724,ORorBETA
40626,8725,ORorBETA
40626,8726,ORorBETA
40626,8727,ORorBETA
40626,8728,ORorBETA
40626,8729,ORorBETA
40626,8730,ORorBETA
40626,8731,ORorBETA
40626,8732,ORorBETA
40626,8733,ORorBETA
40626,8734,ORorBETA
40626,7711,ORorBETA
40626,8735,ORorBETA
40626,8736,ORorBETA
40626,8737,ORorBETA
40626,8738,ORorBETA
40626,8739,ORorBETA
40626,8740,ORorBETA
40626,8741,ORorBETA
40626,8742,ORorBETA
40626,8743,ORorBETA
40626,8744,ORorBETA
40626,8745,ORorBETA
40626,8746,ORorBETA
40626,8747,ORorBETA
40626,8748,ORorBETA
40626,8749,ORorBETA
40626,8750,ORorBETA
40626,8751,ORorBETA
40626,8752,ORorBETA
40626,8753,ORorBETA
40626,8754,ORorBETA
40626,8755,ORorBETA
40626,8756,ORorBETA
40626,8757,ORorBETA
40626,8758,ORorBETA
40626,8759,ORorBETA
40626,8760,ORorBETA
40626,8761,ORorBETA
40626,8762,ORorBETA
40632,8763,ORorBETA
40632,8764,ORorBETA
40632,8765,ORorBETA
40632,8766,ORorBETA
40632,8529,ORorBETA
40717,8989,ORorBETA
40718,8989,ORorBETA
40720,7467,ORorBETA
40720,8992,ORorBETA
40717,7467,ORorBETA
40717,8992,ORorBETA
40729,9009,ORorBETA
40739,9077,ORorBETA
40740,9077,ORorBETA
40626,9122,ORorBETA
40626,9123,ORorBETA
40626,9124,ORorBETA
40626,9125,ORorBETA
40626,9126,ORorBETA
40626,9127,ORorBETA
40626,9128,ORorBETA
40626,9129,ORorBETA
40626,9130,ORorBETA
40626,9131,ORorBETA
40626,9132,ORorBETA
40626,9133,ORorBETA
40626,9134,ORorBETA
40626,9135,ORorBETA
40626,9136,ORorBETA
40626,9137,ORorBETA
40626,9138,ORorBETA
40626,9139,ORorBETA
40626,9140,ORorBETA
40626,9141,ORorBETA
40626,9142,ORorBETA
40626,9143,ORorBETA
40626,9144,ORorBETA
40626,9145,ORorBETA
40626,9146,ORorBETA
40626,9147,ORorBETA
40626,9148,ORorBETA
40626,9149,ORorBETA
40626,9150,ORorBETA
40626,9151,ORorBETA
40626,9152,ORorBETA
40626,9153,ORorBETA
40626,9154,ORorBETA
40626,9155,ORorBETA
40626,9156,ORorBETA
40626,9157,ORorBETA
40626,9158,ORorBETA
40626,9159,ORorBETA
40626,9160,ORorBETA
40626,9161,ORorBETA
40626,9162,ORorBETA
40626,9163,ORorBETA
40626,9164,ORorBETA
40626,9165,ORorBETA
40626,9166,ORorBETA
40626,9167,ORorBETA
40626,9168,ORorBETA
40626,9169,ORorBETA
40626,9170,ORorBETA
40626,9171,ORorBETA
40626,9172,ORorBETA
40626,9173,ORorBETA
40626,9174,ORorBETA
40626,9175,ORorBETA
40626,9176,ORorBETA
40626,9177,ORorBETA
40626,9178,ORorBETA
40626,9179,ORorBETA
40626,9180,ORorBETA
40626,9181,ORorBETA
40626,9182,ORorBETA
40626,9183,ORorBETA
40626,9184,ORorBETA
40626,9185,ORorBETA
40626,9186,ORorBETA
40626,9187,ORorBETA
40626,9188,ORorBETA
40626,9189,ORorBETA
40626,9190,ORorBETA
40626,9191,ORorBETA
40626,9192,ORorBETA
40626,9193,ORorBETA
40626,9194,ORorBETA
40626,9195,ORorBETA
40626,9196,ORorBETA
40626,9197,ORorBETA
40626,9198,ORorBETA
40626,9199,ORorBETA
40626,9200,ORorBETA
40626,9201,ORorBETA
40626,9202,ORorBETA
40626,9203,ORorBETA
40626,9204,ORorBETA
40626,9205,ORorBETA
40626,9206,ORorBETA
40626,9207,ORorBETA
40626,9208,ORorBETA
40626,9209,ORorBETA
40626,9210,ORorBETA
40626,9211,ORorBETA
40626,9212,ORorBETA
40626,9213,ORorBETA
40626,9214,ORorBETA
40626,9215,ORorBETA
40626,9216,ORorBETA
40626,9217,ORorBETA
40626,9218,ORorBETA
40626,9219,ORorBETA
40626,9220,ORorBETA
40626,9221,ORorBETA
40626,9222,ORorBETA
40626,9223,ORorBETA
40626,9224,ORorBETA
40626,9225,ORorBETA
40626,9226,ORorBETA
40626,9227,ORorBETA
40626,9228,ORorBETA
40626,9229,ORorBETA
40626,9230,ORorBETA
40626,9231,ORorBETA
40626,9232,ORorBETA
40626,9233,ORorBETA
40626,9234,ORorBETA
40626,9235,ORorBETA
40626,9236,ORorBETA
40626,9237,ORorBETA
40626,9238,ORorBETA
40626,9239,ORorBETA
40626,9240,ORorBETA
40626,9241,ORorBETA
40626,9242,ORorBETA
40626,9243,ORorBETA
40626,9244,ORorBETA
40626,9245,ORorBETA
40626,9246,ORorBETA
40626,9247,ORorBETA
40626,9248,ORorBETA
40626,9249,ORorBETA
40626,9250,ORorBETA
40626,9251,ORorBETA
40626,9252,ORorBETA
40626,9253,ORorBETA
40626,9254,ORorBETA
40626,9255,ORorBETA
40626,9256,ORorBETA
40626,9257,ORorBETA
40626,9258,ORorBETA
40626,9259,ORorBETA
40626,9260,ORorBETA
40626,9261,ORorBETA
40626,9262,ORorBETA
40626,9263,ORorBETA
40626,9264,ORorBETA
40626,9265,ORorBETA
40626,9266,ORorBETA
40626,9267,ORorBETA
40626,9268,ORorBETA
40626,9269,ORorBETA
40626,9270,ORorBETA
40626,9271,ORorBETA
40626,9272,ORorBETA
40626,9273,ORorBETA
40626,9274,ORorBETA
40626,9275,ORorBETA
40626,9276,ORorBETA
40626,9277,ORorBETA
40626,9278,ORorBETA
40626,9279,ORorBETA
40626,9280,ORorBETA
40626,9281,ORorBETA
40626,9282,ORorBETA
40626,9283,ORorBETA
40626,9284,ORorBETA
40626,9285,ORorBETA
40626,9286,ORorBETA
40626,9287,ORorBETA
40626,9288,ORorBETA
40626,9289,ORorBETA
40626,9290,ORorBETA
40626,9291,ORorBETA
40626,9292,ORorBETA
40626,9293,ORorBETA
40626,9294,ORorBETA
40626,9295,ORorBETA
40626,9296,ORorBETA
40626,9297,ORorBETA
40626,9298,ORorBETA
40626,9299,ORorBETA
40626,9300,ORorBETA
40626,9301,ORorBETA
40626,9302,ORorBETA
40626,9314,ORorBETA
40626,9315,ORorBETA
40626,9316,ORorBETA
40626,9317,ORorBETA
40626,9318,ORorBETA
40626,9319,ORorBETA
40626,9320,ORorBETA
40626,9321,ORorBETA
40626,9322,ORorBETA
40626,9323,ORorBETA
40626,9324,ORorBETA
40626,9325,ORorBETA
40626,9326,ORorBETA
40626,9327,ORorBETA
40626,9328,ORorBETA
40626,9329,ORorBETA
40626,9330,ORorBETA
40626,9331,ORorBETA
40626,9332,ORorBETA
40626,9333,ORorBETA
40626,9334,ORorBETA
40626,9335,ORorBETA
40626,9336,ORorBETA
40626,9337,ORorBETA
40626,9338,ORorBETA
40626,9339,ORorBETA
40626,9340,ORorBETA
40626,9341,ORorBETA
40626,9342,ORorBETA
40626,9343,ORorBETA
40626,9344,ORorBETA
40626,9345,ORorBETA
40626,9346,ORorBETA
40626,9347,ORorBETA
40626,9348,ORorBETA
40626,9349,ORorBETA
40626,9350,ORorBETA
40626,9351,ORorBETA
40626,9352,ORorBETA
40626,9353,ORorBETA
40390,9370,ORorBETA
40390,9371,ORorBETA
40751,8875,ORorBETA
40751,6947,ORorBETA
40751,9450,ORorBETA
40752,9451,ORorBETA
40752,9449,ORorBETA
40752,8875,ORorBETA
40753,9452,ORorBETA
40753,9453,ORorBETA
40753,6947,ORorBETA
40755,9456,ORorBETA
40755,9457,ORorBETA
40752,9458,ORorBETA
40758,9490,ORorBETA
40626,9493,ORorBETA
40626,9494,ORorBETA
40626,9495,ORorBETA
40626,9496,ORorBETA
40626,9497,ORorBETA
40626,9498,ORorBETA
40626,9499,ORorBETA
40626,9500,ORorBETA
40626,9501,ORorBETA
40626,9502,ORorBETA
40626,9503,ORorBETA
40626,9504,ORorBETA
40626,9505,ORorBETA
40626,9506,ORorBETA
40626,9507,ORorBETA
40626,9508,ORorBETA
40626,9509,ORorBETA
40626,9510,ORorBETA
40626,9511,ORorBETA
40626,9512,ORorBETA
40626,9513,ORorBETA
40626,9514,ORorBETA
40626,9515,ORorBETA
40626,9516,ORorBETA
40626,9517,ORorBETA
40626,9518,ORorBETA
40626,9519,ORorBETA
40626,9520,ORorBETA
40626,9521,ORorBETA
40626,9522,ORorBETA
40626,9523,ORorBETA
40626,9524,ORorBETA
40626,9525,ORorBETA
40626,9526,ORorBETA
40626,9527,ORorBETA
40626,9528,ORorBETA
40626,9529,ORorBETA
40626,9530,ORorBETA
40626,9531,ORorBETA
40626,9532,ORorBETA
40626,9533,ORorBETA
40626,9534,ORorBETA
40626,9535,ORorBETA
40626,9536,ORorBETA
40626,9537,ORorBETA
40626,9538,ORorBETA
40626,9539,ORorBETA
40626,9540,ORorBETA
40626,9541,ORorBETA
40626,9542,ORorBETA
40626,9543,ORorBETA
40626,9544,ORorBETA
40626,9545,ORorBETA
40626,9546,ORorBETA
40626,9547,ORorBETA
40626,9548,ORorBETA
40626,9549,ORorBETA
40626,9550,ORorBETA
40626,9551,ORorBETA
40626,9552,ORorBETA
40626,9553,ORorBETA
40626,9554,ORorBETA
40626,9555,ORorBETA
40626,9556,ORorBETA
40626,9557,ORorBETA
40626,9558,ORorBETA
40626,9559,ORorBETA
40626,9560,ORorBETA
40626,9561,ORorBETA
40626,9562,ORorBETA
40626,9563,ORorBETA
40626,9564,ORorBETA
40626,9565,ORorBETA
40626,9566,ORorBETA
40626,9567,ORorBETA
40626,9568,ORorBETA
40626,9569,ORorBETA
40626,9570,ORorBETA
40626,9571,ORorBETA
40626,9572,ORorBETA
40626,9573,ORorBETA
40626,9574,ORorBETA
40626,9575,ORorBETA
40626,9576,ORorBETA
40626,9577,ORorBETA
40626,9578,ORorBETA
40626,9579,ORorBETA
40626,9580,ORorBETA
40626,9581,ORorBETA
40626,9582,ORorBETA
40626,9583,ORorBETA
40626,9584,ORorBETA
40626,9585,ORorBETA
40626,9586,ORorBETA
40626,9587,ORorBETA
40626,9588,ORorBETA
40626,9589,ORorBETA
40626,9590,ORorBETA
40626,9591,ORorBETA
40626,9592,ORorBETA
40626,9593,ORorBETA
40626,9594,ORorBETA
40626,9595,ORorBETA
40626,9596,ORorBETA
40626,9597,ORorBETA
40626,9598,ORorBETA
40626,9599,ORorBETA
40626,9600,ORorBETA
40626,9601,ORorBETA
40626,9602,ORorBETA
40766,9617,ORorBETA
40768,9621,ORorBETA
40769,9622,ORorBETA
40770,9623,ORorBETA
40783,9697,ORorBETA
40784,9697,ORorBETA
40784,9699,ORorBETA
40786,6595,ORorBETA
40786,6591,ORorBETA
40786,6634,ORorBETA
40790,9722,ORorBETA
40791,9724,ORorBETA
40791,9725,ORorBETA
40795,9727,ORorBETA
40793,9727,ORorBETA
40798,9735,ORorBETA
40626,9769,ORorBETA
40626,9770,ORorBETA
40626,9771,ORorBETA
40626,9772,ORorBETA
40626,9773,ORorBETA
40626,9774,ORorBETA
40626,9775,ORorBETA
40626,9776,ORorBETA
40626,9777,ORorBETA
40626,9778,ORorBETA
40626,9779,ORorBETA
40626,9780,ORorBETA
40626,9781,ORorBETA
40626,9782,ORorBETA
40626,9783,ORorBETA
40626,9784,ORorBETA
40626,9785,ORorBETA
40626,9786,ORorBETA
40626,9787,ORorBETA
40626,9788,ORorBETA
40626,9789,ORorBETA
40626,9790,ORorBETA
40626,9791,ORorBETA
40626,9792,ORorBETA
40626,9793,ORorBETA
40626,9794,ORorBETA
40626,9795,ORorBETA
40626,9796,ORorBETA
40626,9797,ORorBETA
40626,9798,ORorBETA
40626,9799,ORorBETA
40626,9800,ORorBETA
40626,9801,ORorBETA
40626,9802,ORorBETA
40626,9803,ORorBETA
40626,9804,ORorBETA
40626,9805,ORorBETA
40626,9806,ORorBETA
40626,9807,ORorBETA
40626,9808,ORorBETA
40626,9809,ORorBETA
40626,9810,ORorBETA
40626,9811,ORorBETA
40626,9812,ORorBETA
40626,9813,ORorBETA
40626,9814,ORorBETA
40626,9815,ORorBETA
40626,9816,ORorBETA
40626,9817,ORorBETA
40626,9818,ORorBETA
40626,9819,ORorBETA
40626,9820,ORorBETA
40626,9821,ORorBETA
40626,9822,ORorBETA
40626,9823,ORorBETA
40626,9824,ORorBETA
40626,9825,ORorBETA
40626,9826,ORorBETA
40626,9827,ORorBETA
40626,9828,ORorBETA
40626,9829,ORorBETA
40626,9830,ORorBETA
40626,9831,ORorBETA
40626,9832,ORorBETA
40626,9833,ORorBETA
40626,9834,ORorBETA
40626,9835,ORorBETA
40626,9836,ORorBETA
40626,9837,ORorBETA
40626,9838,ORorBETA
40626,9839,ORorBETA
40626,9840,ORorBETA
40626,9841,ORorBETA
40626,9842,ORorBETA
40626,9843,ORorBETA
40626,9844,ORorBETA
40626,9845,ORorBETA
40626,9846,ORorBETA
40626,9847,ORorBETA
40626,9848,ORorBETA
40626,9849,ORorBETA
40626,9850,ORorBETA
40626,9851,ORorBETA
40626,9852,ORorBETA
40626,9853,ORorBETA
40626,9854,ORorBETA
40626,9855,ORorBETA
40626,9856,ORorBETA
40626,9857,ORorBETA
40626,9858,ORorBETA
40626,9859,ORorBETA
40626,9860,ORorBETA
40804,9862,ORorBETA
40804,9444,ORorBETA
40804,9863,ORorBETA
40806,9874,ORorBETA
40820,9947,ORorBETA
40820,9948,ORorBETA
40820,9949,ORorBETA
40821,9947,ORorBETA
40821,9949,ORorBETA
40821,9950,ORorBETA
40821,9951,ORorBETA
40821,9953,ORorBETA
40821,7548,ORorBETA
40821,9948,ORorBETA
40821,9954,ORorBETA
40821,9955,ORorBETA
40314,9956,ORorBETA
40314,9957,ORorBETA
40314,9958,ORorBETA
40314,9959,ORorBETA
40822,9002,ORorBETA
40822,9962,ORorBETA
40822,6741,ORorBETA
40822,9951,ORorBETA
40822,9955,ORorBETA
40822,9947,ORorBETA
40822,7548,ORorBETA
40822,9964,ORorBETA
40831,40832,ORorBETA
40831,40833,ORorBETA
40831,40834,ORorBETA
40831,11303,ORorBETA
40831,11304,ORorBETA
40831,40835,ORorBETA
40831,40836,ORorBETA
40844,9002,ORorBETA
40844,9951,ORorBETA
40844,9962,ORorBETA
40844,6741,ORorBETA
40844,9955,ORorBETA
40847,10031,ORorBETA
40847,7548,ORorBETA
40847,6741,ORorBETA
40847,9002,ORorBETA
40847,9962,ORorBETA
40847,9948,ORorBETA
40847,10033,ORorBETA
40847,9964,ORorBETA
40847,10035,ORorBETA
40847,10037,ORorBETA
40847,9954,ORorBETA
40831,10096,ORorBETA
40831,10097,ORorBETA
40315,10099,ORorBETA
40315,10101,ORorBETA
40315,9716,ORorBETA
40315,10103,ORorBETA
40315,10104,ORorBETA
40315,10105,ORorBETA
40313,10107,ORorBETA
40313,8344,ORorBETA
40313,9716,ORorBETA
40313,10108,ORorBETA
40313,10109,ORorBETA
40313,9717,ORorBETA
40316,10111,ORorBETA
40316,10101,ORorBETA
40316,10112,ORorBETA
40316,10113,ORorBETA
40316,10108,ORorBETA
40316,10109,ORorBETA
40316,9717,ORorBETA
40639,8283,ORorBETA
40864,10115,ORorBETA
40864,9717,ORorBETA
40820,9951,ORorBETA
40820,9954,ORorBETA
40820,9953,ORorBETA
40820,9955,ORorBETA
40314,10027,ORorBETA
40314,10024,ORorBETA
40314,8776,ORorBETA
40314,6741,ORorBETA
40314,10117,ORorBETA
40314,6660,ORorBETA
40314,10118,ORorBETA
40314,10025,ORorBETA
40314,10026,ORorBETA
40314,10119,ORorBETA
40314,10120,ORorBETA
40831,17618,ORorBETA
40831,19019,ORorBETA
40831,11139,ORorBETA
40831,40867,ORorBETA
40831,11140,ORorBETA
40831,40868,ORorBETA
40831,40869,ORorBETA
40831,6639,ORorBETA
40831,11144,ORorBETA
40831,40870,ORorBETA
40831,40871,ORorBETA
40831,11146,ORorBETA
40831,40872,ORorBETA
40831,11149,ORorBETA
40831,40873,ORorBETA
40831,40874,ORorBETA
40831,11153,ORorBETA
40831,11156,ORorBETA
40831,40875,ORorBETA
40831,11159,ORorBETA
40831,40876,ORorBETA
40831,40877,ORorBETA
40831,40878,ORorBETA
40831,40879,ORorBETA
40831,40880,ORorBETA
40883,10154,ORorBETA
40883,10180,ORorBETA
40884,7951,ORorBETA
40884,10183,ORorBETA
40884,10184,ORorBETA
40884,10194,ORorBETA
40884,10201,ORorBETA
40884,10224,ORorBETA
40884,10225,ORorBETA
40887,10260,ORorBETA
40887,10261,ORorBETA
40888,10261,ORorBETA
40888,10260,ORorBETA
40844,9947,ORorBETA
40844,9964,ORorBETA
40844,7548,ORorBETA
