FromID,ToID,Relation_value,Relation_type
11307,12557,0.218,VEP
12559,12557,0.218,VEP
6622,12555,0.2425,VEP
12560,12561,0.2221,VEP
8508,12562,0.219,VEP
3410,12562,0.219,VEP
6622,12563,0.2238,VEP
6651,12564,0.213,VEP
6588,6620,1.07,VEP
6594,12565,1.07,VEP
6596,6597,1.05,VEP
6570,6646,1.16,VEP
6676,12566,1.15,VEP
6590,12567,1.35,VEP
6588,9716,1.2,VEP
6616,6617,1.26,VEP
6586,10028,1.24,VEP
12568,12569,0.2821,VEP
12570,12569,0.2821,VEP
6622,12571,0.3021,VEP
8238,12572,0.297,VEP
8777,12572,0.297,VEP
6622,12573,0.2918,VEP
12574,12575,0.3084,VEP
6622,12576,0.2893,VEP
11011,12577,0.2897,VEP
6953,12578,0.2747,VEP
8985,12579,0.09,VEP
6848,12580,0.18,VEP
12581,11634,1.17,VEP
6968,12582,1.15,VEP
7394,12583,1.14,VEP
6925,12584,1.12,VEP
6572,12585,1.18,VEP
7678,8198,1.18,VEP
6135,12586,1.19,VEP
6602,12587,1.26,VEP
6706,12588,1.18,VEP
6672,12588,1.18,VEP
7200,7389,1.16,VEP
6580,6581,1.29,VEP
6846,12589,1.14,VEP
354,12590,1.17,VEP
8373,12591,1.14,VEP
7053,7342,1.4,VEP
6640,7340,1.47,VEP
6640,12592,1.33,VEP
1466,12593,1.2,VEP
7100,12593,1.2,VEP
12594,12457,1.5,VEP
7516,12457,1.5,VEP
6622,12601,1.1494,VEP
12602,12603,1.27,VEP
6572,12604,1.64,VEP
7147,12528,1.197,VEP
12605,12528,1.197,VEP
6622,12606,1.448,VEP
7147,12528,1.18,VEP
12605,12528,1.18,VEP
7523,12607,0.16,VEP
7461,12608,1.15,VEP
7764,10431,1.08,VEP
12609,12610,1.14,VEP
6823,12611,1.11,VEP
8316,12612,1.13,VEP
6761,12613,1.09,VEP
7106,12614,1.1,VEP
6938,12615,1.1,VEP
1370,12616,0.23,VEP
6598,12617,0.13,VEP
6622,12618,0.2,VEP
6622,12619,0.2,VEP
7835,12620,0.11,VEP
12621,12622,0.11,VEP
6622,12623,0.28,VEP
6622,12624,0.21,VEP
6622,12625,0.29,VEP
6622,12626,0.1,VEP
6622,12627,0.19,VEP
6622,12628,0.19,VEP
6622,12629,0.19,VEP
6622,12630,0.19,VEP
6622,12631,0.19,VEP
6622,12632,0.19,VEP
6622,12633,0.19,VEP
6622,12634,0.19,VEP
6590,12635,0.036,VEP
12636,12637,1.12,VEP
6765,12424,1.13,VEP
7419,12638,1.09,VEP
7270,10432,1.1,VEP
7204,10432,1.1,VEP
6607,12639,1.12,VEP
12640,12641,1.2,VEP
6975,12641,1.2,VEP
479,12641,1.2,VEP
6795,12642,1.29,VEP
354,12643,0.171,VEP
7421,12643,0.171,VEP
7149,7294,1.48,VEP
6950,7977,0.478,VEP
6893,12651,3.34,VEP
6895,12651,3.34,VEP
7394,12651,3.34,VEP
672,12651,3.34,VEP
7665,12651,3.34,VEP
1316,12652,1.27,VEP
6761,12653,1.2,VEP
7903,12654,1.96,VEP
7444,12655,1.25,VEP
12656,12657,1.32,VEP
7053,12658,1.44,VEP
683,6792,1.22,VEP
4953,12659,1.15,VEP
8494,12660,1.1,VEP
6889,12661,1.16,VEP
2353,12661,1.16,VEP
6900,12662,1.74,VEP
7369,12662,1.74,VEP
6622,12663,6.92,VEP
6622,12664,11.38,VEP
6622,12665,8.65,VEP
6763,12666,2.7,VEP
6745,6983,2.1,VEP
6747,6983,2.1,VEP
6823,12668,1.56,VEP
6622,12669,1.52,VEP
6720,12670,1.37,VEP
12671,12672,5.16,VEP
6622,12673,6.4,VEP
6622,12674,1.28,VEP
12675,12676,0.6,VEP
12675,12676,0.58,VEP
7149,7294,1.13,VEP
1316,8436,1.66,VEP
1316,8436,0.16,VEP
7149,7294,0.21,VEP
7147,12677,0.15,VEP
7149,12677,0.15,VEP
1316,8436,0.34,VEP
10877,12678,2.47,VEP
9618,12678,2.47,VEP
6670,7046,2.57,VEP
6869,12679,4.38,VEP
6772,12680,2.29,VEP
8767,12680,2.29,VEP
6867,12680,2.29,VEP
1316,8436,0.39,VEP
6640,12681,0.118,VEP
6704,12682,1.26,VEP
12683,12682,1.26,VEP
6704,12684,0.05,VEP
6902,12684,0.05,VEP
7369,12684,0.05,VEP
6867,12685,1.34,VEP
6640,12686,1.31,VEP
6622,7990,0.02,VEP
6848,7339,0.26,VEP
6740,6741,0.04,VEP
6640,12687,0.031,VEP
4953,6639,0.03,VEP
6640,12500,0.02,VEP
6740,7339,0.26,VEP
1967,12688,3.1,VEP
12509,12688,3.1,VEP
12411,12689,3.2,VEP
6807,12690,2.0,VEP
8983,12690,2.0,VEP
8411,12691,3.0,VEP
6720,12692,0.074,VEP
6957,10594,0.08,VEP
7106,10594,0.08,VEP
6720,12693,0.105,VEP
8186,12694,1.23,VEP
6815,8787,1.24,VEP
6590,12697,0.12,VEP
12231,12698,1.49,VEP
12699,12700,1.4,VEP
6957,7529,8.19,VEP
7106,7529,8.19,VEP
7053,7729,6.16,VEP
8109,8353,4.39,VEP
6706,12721,1.36,VEP
10100,12722,1.4,VEP
7635,12723,1.61,VEP
7461,12724,1.17,VEP
6640,12725,1.69,VEP
6640,12726,1.69,VEP
6640,12727,1.54,VEP
6640,12728,1.54,VEP
6640,12729,2.0408,VEP
6640,12730,2.0408,VEP
6640,12731,1.71,VEP
6640,12732,1.71,VEP
6640,12733,1.86,VEP
6640,12734,1.86,VEP
6815,12735,1.25,VEP
7544,12736,1.2,VEP
6795,12737,1.15,VEP
6737,12737,1.15,VEP
8373,12738,1.08,VEP
9390,12738,1.08,VEP
7419,12751,0.032,VEP
7216,12752,0.046,VEP
7237,12753,0.091,VEP
6952,12753,0.091,VEP
4953,12754,0.047,VEP
1377,12755,0.034,VEP
12756,12757,0.034,VEP
7764,12758,0.0612,VEP
6590,7213,0.06,VEP
12390,12759,1.36,VEP
12760,12761,1.24,VEP
12453,12762,1.14,VEP
7635,7707,2.34,VEP
12764,12765,0.032,VEP
12766,12767,0.026,VEP
7443,12768,1.765,VEP
12119,12769,1.647,VEP
7923,12770,1.495,VEP
7457,12771,1.524,VEP
12772,12773,1.718,VEP
7457,12771,1.821,VEP
7451,12774,3.199,VEP
12775,12776,7.559,VEP
6740,12777,2.026,VEP
6622,12778,1.09,VEP
354,12674,1.15,VEP
7516,12457,1.14,VEP
6590,9754,1.09,VEP
12779,9754,1.09,VEP
12780,9755,1.11,VEP
6862,12781,10.13,VEP
8203,8711,0.83,VEP
1466,12782,0.1395,VEP
12783,12784,0.0276,VEP
12785,12786,0.0243,VEP
12787,12788,0.4799,VEP
10234,11131,0.0945,VEP
10233,11131,0.0945,VEP
11130,11131,0.0945,VEP
6900,12807,2.22,VEP
7369,12808,2.08,VEP
6900,12807,2.13,VEP
7369,12808,2.63,VEP
2832,12809,1.43,VEP
12656,12810,1.24,VEP
6622,12811,0.161,VEP
6622,12812,0.421,VEP
8433,12813,0.045,VEP
12814,12815,0.084,VEP
6622,12816,0.044,VEP
6622,12817,0.044,VEP
12821,12822,2.29,VEP
7369,12823,1.97,VEP
3410,12824,0.03,VEP
7157,12825,0.03,VEP
12826,12827,0.03,VEP
8923,12828,0.03,VEP
11263,12829,0.03,VEP
12830,12831,1.33,VEP
7120,12832,2.4,VEP
7357,12833,0.03,VEP
12834,12835,0.04,VEP
12836,12835,0.04,VEP
12837,12835,0.04,VEP
7095,12838,0.04,VEP
8173,12839,0.03,VEP
354,12840,0.03,VEP
12841,12842,0.03,VEP
12843,12844,0.03,VEP
6761,12850,0.04,VEP
7635,12851,0.03,VEP
6586,6658,1.26,VEP
6586,6658,1.27,VEP
12852,12853,0.03,VEP
8201,12854,0.03,VEP
12855,12856,0.03,VEP
12857,12858,0.03,VEP
7461,12859,0.03,VEP
7032,12860,0.03,VEP
12857,12858,0.02,VEP
12861,12862,0.04,VEP
6622,12863,0.03,VEP
6622,12866,0.03,VEP
10448,12867,0.03,VEP
1466,12868,0.02,VEP
12426,12869,0.04,VEP
7441,12870,0.03,VEP
12871,12872,9.12,VEP
7106,12873,0.04,VEP
6650,12874,0.03,VEP
7323,12875,0.04,VEP
12855,12856,0.04,VEP
8364,12876,0.03,VEP
7032,12877,0.03,VEP
6640,12219,0.1919,VEP
6640,12878,0.158,VEP
12879,12880,0.148,VEP
12881,12880,0.148,VEP
12882,12880,0.148,VEP
12883,12880,0.148,VEP
12884,12880,0.148,VEP
7385,12880,0.148,VEP
12885,12880,0.148,VEP
7744,12886,0.331,VEP
6942,12886,0.331,VEP
7516,12887,1.15,VEP
12888,12889,0.04,VEP
10843,12890,0.03,VEP
6622,12891,0.02,VEP
8894,12892,0.03,VEP
12893,12894,0.04,VEP
12895,12894,0.04,VEP
9426,12894,0.04,VEP
10754,12896,0.06,VEP
6504,12897,0.06,VEP
6692,12898,0.04,VEP
7273,12899,0.05,VEP
6720,12900,1.25,VEP
7332,12900,1.25,VEP
12855,12856,0.02,VEP
8423,12901,0.05,VEP
12902,9171,0.03,VEP
12857,12858,0.04,VEP
12903,12904,0.04,VEP
3794,12904,0.04,VEP
6696,12905,0.03,VEP
6987,12905,0.03,VEP
11152,12906,0.03,VEP
8274,12907,0.04,VEP
6742,12908,0.03,VEP
7053,12909,0.03,VEP
12834,12910,0.04,VEP
12836,12910,0.04,VEP
12837,12910,0.04,VEP
12911,12912,0.04,VEP
12913,12914,0.02,VEP
12915,12916,0.153,VEP
6582,12917,0.084,VEP
7802,12918,0.03,VEP
574,12919,0.04,VEP
12920,12921,0.03,VEP
6698,12922,0.03,VEP
12923,12924,0.03,VEP
12925,12926,0.03,VEP
6692,12927,2.1,VEP
6748,12927,2.1,VEP
7635,12927,2.1,VEP
6747,12927,2.1,VEP
2999,12928,2.13,VEP
8819,12929,1.1,VEP
6984,12930,1.11,VEP
6745,12930,1.11,VEP
9102,12931,1.0753,VEP
7414,12932,0.235,VEP
2303,7891,0.112,VEP
7032,7416,0.118,VEP
7423,12933,0.04,VEP
12581,12934,0.03,VEP
6745,7752,0.28,VEP
6869,10183,0.45,VEP
6897,10183,0.45,VEP
39,10183,0.45,VEP
6748,10183,0.45,VEP
7045,10183,0.45,VEP
12208,10183,0.45,VEP
6902,10183,0.45,VEP
11092,10183,0.45,VEP
6672,10183,0.45,VEP
6640,12205,5.64,VEP
12935,12936,0.03,VEP
7610,12936,0.03,VEP
7134,12937,0.03,VEP
7235,12938,1.45,VEP
12939,12940,1.319,VEP
6624,12941,2.17,VEP
7731,12941,2.17,VEP
12787,12941,2.17,VEP
12942,12941,2.17,VEP
7423,10477,0.05,VEP
7421,12943,0.08,VEP
6968,12944,0.04,VEP
3633,12945,0.04,VEP
10341,12946,0.04,VEP
11315,6664,0.03,VEP
6676,7643,0.04,VEP
7429,12947,0.06,VEP
6698,12948,0.04,VEP
6674,6675,12.5,VEP
6574,6675,12.5,VEP
6676,6675,12.5,VEP
12951,12952,0.04,VEP
12455,12953,1.4,VEP
7657,12953,1.4,VEP
6823,8104,0.22,VEP
12954,12955,1.54,VEP
6869,12311,1.53,VEP
6892,12956,1.73,VEP
4633,12957,1.74,VEP
4633,12958,1.54,VEP
4633,12302,1.59,VEP
7200,12959,0.089,VEP
6740,12960,0.1076,VEP
10448,12961,1.14,VEP
7544,12736,1.19,VEP
12962,12963,1.08,VEP
6823,12964,1.12,VEP
6622,12965,0.183,VEP
6737,9625,1.18,VEP
4953,7763,0.079,VEP
8276,12966,0.067,VEP
8276,12966,0.051,VEP
1515,12967,0.076,VEP
1515,12967,0.1,VEP
12968,12969,0.082,VEP
7419,12969,0.082,VEP
4953,12970,0.065,VEP
12971,12972,0.099,VEP
12973,12972,0.099,VEP
12971,12972,0.056,VEP
12973,12972,0.056,VEP
1515,12967,0.131,VEP
12968,12969,0.115,VEP
7419,12969,0.115,VEP
7504,12974,0.03,VEP
7600,12975,0.04,VEP
11263,12829,0.04,VEP
4953,7763,0.09,VEP
4953,7763,0.065,VEP
4953,12970,0.076,VEP
6959,12976,0.03,VEP
6968,12977,0.03,VEP
7461,12859,0.04,VEP
12978,12979,0.03,VEP
6704,12980,1.59,VEP
10198,12981,0.49,VEP
6763,12982,0.31,VEP
1423,12983,0.25,VEP
7157,12984,0.26,VEP
12985,12986,0.21,VEP
12987,12988,0.25,VEP
12989,12990,0.03,VEP
6845,12991,0.03,VEP
6622,12992,0.03,VEP
7095,12838,0.03,VEP
10100,12993,0.03,VEP
6902,12993,0.03,VEP
10419,12994,0.02,VEP
12997,12998,1.05,VEP
6590,9754,1.08,VEP
12779,9754,1.08,VEP
12999,13000,1.08,VEP
6622,12778,1.05,VEP
354,6907,1.16,VEP
7516,12457,1.24,VEP
8908,13001,1.06,VEP
10981,13002,0.03,VEP
7173,13003,0.03,VEP
6594,13004,0.03,VEP
13005,13006,0.03,VEP
13007,13006,0.03,VEP
6772,13008,1.42,VEP
6745,13009,1.49,VEP
6747,13009,1.49,VEP
7360,13010,1.25,VEP
13011,13012,0.04,VEP
13013,13014,0.03,VEP
6748,13015,0.09,VEP
7218,10971,0.11,VEP
6848,13016,0.2412,VEP
6763,13017,0.1616,VEP
6763,13018,0.1282,VEP
13019,13020,0.2396,VEP
7527,13021,1.3,VEP
7108,13022,2.28,VEP
11047,13023,1.75,VEP
13027,13028,2.2,VEP
12968,12969,0.068,VEP
7419,12969,0.068,VEP
7461,12279,1.2,VEP
8327,12280,1.15,VEP
6761,12278,1.1,VEP
6761,12278,1.2,VEP
1316,7057,1.7,VEP
13029,13030,1.21,VEP
6753,13031,0.163,VEP
6622,13035,1.09,VEP
6640,13036,1.07,VEP
13033,7666,1.081,VEP
154,13037,1.06,VEP
6622,13039,1.07,VEP
6640,13040,1.08,VEP
12346,13041,0.5383,VEP
3112,13042,0.8129,VEP
6737,9625,1.52,VEP
6795,13043,1.98,VEP
6745,13044,1.94,VEP
6747,13045,2.37,VEP
6692,13046,1.75,VEP
6748,13047,1.91,VEP
6737,9625,1.61,VEP
6795,13043,1.72,VEP
6795,12362,1.45,VEP
6737,12362,1.45,VEP
13048,12662,1.85,VEP
10253,12662,1.85,VEP
8373,13049,0.122,VEP
39,13050,0.29,VEP
7641,13052,1.12,VEP
13053,13054,1.22,VEP
13055,13056,6.73,VEP
6622,13057,0.265,VEP
7199,13058,0.267,VEP
6622,13059,0.324,VEP
7118,7712,1.28,VEP
7120,7712,1.28,VEP
7360,7712,1.28,VEP
6904,13060,1.41,VEP
7715,13060,1.41,VEP
1369,13060,1.41,VEP
1370,13060,1.41,VEP
6748,6746,1.59,VEP
6745,6746,1.59,VEP
6747,6746,1.59,VEP
7923,13061,0.4832,VEP
7118,7119,1.67,VEP
7118,7119,1.82,VEP
7120,7121,1.64,VEP
6869,13062,1.25,VEP
6704,13063,1.61,VEP
13064,13063,1.61,VEP
13065,13066,1.3,VEP
6504,13067,1.21,VEP
6745,13068,1.34,VEP
6622,13069,1.15,VEP
6706,13070,1.16,VEP
13071,13070,1.16,VEP
6670,13070,1.16,VEP
7045,13070,1.16,VEP
8767,13070,1.16,VEP
6892,13070,1.16,VEP
6672,13070,1.16,VEP
6692,13047,1.16,VEP
6748,13047,1.16,VEP
13072,13047,1.16,VEP
6984,13047,1.16,VEP
6745,13047,1.16,VEP
6747,13047,1.16,VEP
6590,9717,0.1,VEP
6622,13073,1.22,VEP
683,8992,0.25,VEP
7592,13074,0.11,VEP
6590,13075,0.09,VEP
6919,12651,0.15,VEP
6867,12651,0.15,VEP
6827,13076,1.17,VEP
6809,8192,0.138,VEP
7947,13077,1.47,VEP
7516,13078,1.35,VEP
13079,13078,1.35,VEP
6504,13080,2.3,VEP
13081,13082,3.1,VEP
6184,13083,1.99,VEP
7402,13084,2.11,VEP
10061,13084,2.11,VEP
6748,7630,1.56,VEP
683,9030,0.023,VEP
2327,13085,0.043,VEP
2327,13086,0.027,VEP
10988,13088,0.155,VEP
6811,13089,0.06,VEP
9689,13090,0.035,VEP
7010,7291,1.16,VEP
8265,13091,1.2,VEP
4831,13092,0.302,VEP
7604,13093,0.11,VEP
4124,9061,0.073,VEP
6848,13094,0.09,VEP
7374,6793,0.23,VEP
1156,6793,0.23,VEP
6852,6793,0.23,VEP
683,6793,0.23,VEP
5630,13106,0.25,VEP
7300,13107,0.28,VEP
6823,13110,1.45,VEP
13117,13118,0.17,VEP
7635,13119,0.19,VEP
13120,13121,0.17,VEP
13122,13123,0.21,VEP
13124,13125,0.8,VEP
6795,7352,1.82,VEP
6867,13130,1.64,VEP
13131,13132,3.3,VEP
6622,13133,0.075,VEP
6717,13134,1.16,VEP
683,8992,0.0619,VEP
683,8992,0.0509,VEP
3112,9449,1.1,VEP
6966,13139,1.08,VEP
6968,13139,1.08,VEP
6590,13140,1.07,VEP
6811,13143,0.0,VEP
4124,13144,0.0,VEP
13145,12802,0.8,VEP
8556,13146,0.8,VEP
10233,11123,0.9,VEP
6590,13075,0.083,VEP
479,13147,0.07,VEP
7364,13148,0.8,VEP
6698,7077,3.39,VEP
7078,7079,4.09,VEP
12327,13151,0.5,VEP
590,7391,1.28,VEP
593,10509,0.3,VEP
6827,13152,0.32,VEP
11412,13153,1.2,VEP
8359,9274,1.67,VEP
8359,9266,10.9,VEP
8359,13154,10.9,VEP
8359,9268,10.9,VEP
8359,9274,10.9,VEP
8359,9275,10.9,VEP
8359,13155,10.9,VEP
10843,13156,1.07,VEP
13157,13156,1.07,VEP
13158,13156,1.07,VEP
9312,13156,1.07,VEP
9687,13156,1.07,VEP
7955,13156,1.07,VEP
6630,13156,1.07,VEP
10050,13159,1.12,VEP
13160,13159,1.12,VEP
13161,13159,1.12,VEP
7674,13162,1.07,VEP
13163,13162,1.07,VEP
13164,13162,1.07,VEP
10231,13162,1.07,VEP
7875,13162,1.07,VEP
13165,13162,1.07,VEP
9675,13162,1.07,VEP
13166,13162,1.07,VEP
1044,13162,1.07,VEP
13167,13162,1.07,VEP
10251,13162,1.07,VEP
11130,13162,1.07,VEP
13168,13162,1.07,VEP
6795,13162,1.07,VEP
10241,13162,1.07,VEP
10106,13162,1.07,VEP
10242,13162,1.07,VEP
6900,13162,1.07,VEP
13169,13162,1.07,VEP
10255,13162,1.07,VEP
6901,13162,1.07,VEP
6748,13162,1.07,VEP
6902,13162,1.07,VEP
10253,13162,1.07,VEP
10254,13162,1.07,VEP
10100,13162,1.07,VEP
10240,13162,1.07,VEP
13170,13162,1.07,VEP
10234,13162,1.07,VEP
10233,13162,1.07,VEP
7369,13162,1.07,VEP
10245,13162,1.07,VEP
11092,13162,1.07,VEP
6737,13162,1.07,VEP
10246,13162,1.07,VEP
6984,13162,1.07,VEP
7635,13162,1.07,VEP
6745,13162,1.07,VEP
10248,13162,1.07,VEP
6747,13162,1.07,VEP
13172,7119,1.89,VEP
12231,7115,1.6,VEP
12231,7117,2.0,VEP
13172,7121,1.89,VEP
39,7114,1.38,VEP
7123,7124,1.37,VEP
683,6790,0.04,VEP
6848,13175,3.32,VEP
6848,13176,5.22,VEP
6815,13177,1.56,VEP
6700,13178,0.31,VEP
12560,13179,1.65,VEP
13180,13179,1.65,VEP
6692,6913,2.21,VEP
13181,6983,2.62,VEP
154,13182,1.68,VEP
7281,13183,4.36,VEP
6622,13184,0.04,VEP
6580,13185,0.048,VEP
13186,13187,0.049,VEP
1220,13188,0.081,VEP
6622,13189,0.038,VEP
13190,13191,1.45,VEP
6504,13191,1.45,VEP
10754,13191,1.45,VEP
12271,13191,1.45,VEP
13192,13191,1.45,VEP
24,13191,1.45,VEP
13193,13191,1.45,VEP
7392,7393,1.66,VEP
7883,7393,1.66,VEP
13194,7393,1.66,VEP
10341,7393,1.66,VEP
1361,13195,1.44,VEP
7516,7517,1.24,VEP
6776,13198,1.19,VEP
6745,13199,1.97,VEP
6707,7459,1.31,VEP
6938,7459,1.31,VEP
6672,13200,1.92,VEP
6862,7046,1.77,VEP
7045,7046,1.77,VEP
6704,13063,1.4,VEP
13201,13063,1.4,VEP
13181,13063,1.4,VEP
13064,13063,1.4,VEP
6704,13202,1.64,VEP
13203,13202,1.64,VEP
5253,13204,1.15,VEP
6761,13204,1.15,VEP
6990,13205,1.19,VEP
6992,13205,1.19,VEP
10240,13210,1.17,VEP
6902,13211,1.21,VEP
7635,13212,1.17,VEP
6737,13213,1.16,VEP
6795,13214,1.15,VEP
6748,12467,1.17,VEP
6692,13215,1.18,VEP
7108,13216,1.13,VEP
6748,13223,2.05,VEP
6797,13223,2.05,VEP
683,6851,1.15,VEP
4953,13224,1.15,VEP
1377,13225,1.15,VEP
8494,13225,1.15,VEP
6900,12807,1.85,VEP
7369,12808,2.17,VEP
12370,13226,1.11,VEP
354,13227,1.14,VEP
10156,13228,1.56,VEP
10988,13229,1.15,VEP
6748,7115,1.56,VEP
7118,7119,1.87,VEP
7120,7121,1.77,VEP
13230,7117,1.81,VEP
6622,13231,0.14,VEP
6848,13232,1.342,VEP
13233,13234,1.174,VEP
6622,12878,0.168,VEP
7249,12254,0.165,VEP
9986,12219,0.213,VEP
6640,13235,1.68,VEP
6640,13236,1.6,VEP
6640,13237,1.58,VEP
6640,13238,1.54,VEP
6622,13249,0.08,VEP
6651,13250,0.044,VEP
7820,13251,0.075,VEP
8322,13252,0.129,VEP
6715,13252,0.129,VEP
6875,13252,0.129,VEP
12426,13252,0.129,VEP
6717,13252,0.129,VEP
8364,13253,0.098,VEP
13254,13253,0.098,VEP
8880,13255,0.087,VEP
11011,13255,0.087,VEP
13256,13257,0.1,VEP
6700,13258,0.16,VEP
13259,13260,0.06,VEP
13261,13262,0.15,VEP
13263,9622,0.1,VEP
13264,13265,0.04,VEP
13266,13267,0.07,VEP
6622,13268,1.26,VEP
13269,13270,0.02,VEP
6846,12589,0.026,VEP
6135,6621,0.04,VEP
6756,13274,0.027,VEP
6848,13275,0.044,VEP
8819,13276,1.11,VEP
13277,13278,0.029,VEP
13279,13280,0.104,VEP
6580,11333,0.076,VEP
13281,6617,0.052,VEP
6572,13282,0.036,VEP
354,13283,0.034,VEP
10966,13284,0.034,VEP
7872,13285,0.032,VEP
8949,13286,0.032,VEP
13287,12483,0.029,VEP
6586,7676,0.048,VEP
11302,13288,0.048,VEP
7200,7202,0.045,VEP
13289,13290,0.042,VEP
13291,10787,0.026,VEP
8358,13292,0.024,VEP
7678,8198,0.034,VEP
13293,13294,0.034,VEP
6772,9906,0.04,VEP
7010,7291,1.338,VEP
7010,7291,1.23,VEP
7010,7291,1.187,VEP
6897,13296,0.376,VEP
7958,13296,0.376,VEP
6950,7806,0.627,VEP
6897,13296,0.228,VEP
7958,13296,0.228,VEP
6950,7806,0.457,VEP
6950,7806,0.095,VEP
6897,13296,0.054,VEP
7958,13296,0.054,VEP
6900,13297,4.31,VEP
7369,13297,4.31,VEP
6900,12662,2.16,VEP
7369,12662,2.16,VEP
6692,13298,1.21,VEP
6590,7467,1.25,VEP
6698,7398,1.21,VEP
6698,7398,1.26,VEP
9619,13299,0.088,VEP
6622,13300,1.284,VEP
7612,13301,0.128,VEP
10182,13308,1.47,VEP
7116,13308,1.47,VEP
13309,13310,0.154,VEP
7322,13311,45.0,VEP
10425,13312,0.83,VEP
6720,13313,1.53,VEP
6720,8774,1.53,VEP
6720,13314,1.67,VEP
6720,13315,1.43,VEP
6720,13316,1.38,VEP
6720,13317,1.36,VEP
6720,13318,1.4,VEP
13319,13320,0.15,VEP
7485,13320,0.15,VEP
13321,13320,0.15,VEP
7476,13320,0.15,VEP
7478,13320,0.15,VEP
6596,13320,0.15,VEP
6594,13322,0.17,VEP
11727,13322,0.17,VEP
6580,13323,0.06,VEP
6618,13323,0.06,VEP
6590,6591,0.39,VEP
6588,9716,0.13,VEP
6748,7352,1.52,VEP
6795,7352,1.52,VEP
6737,7352,1.52,VEP
6984,7352,1.52,VEP
6745,7352,1.52,VEP
6747,7352,1.52,VEP
7753,7754,1.53,VEP
7120,7121,1.39,VEP
6704,13326,2.05,VEP
13327,13328,3.05,VEP
6704,13329,1.4,VEP
13203,13329,1.4,VEP
7249,13330,0.11,VEP
6811,13331,0.04,VEP
11978,13332,0.03,VEP
13333,13334,0.04,VEP
13335,13334,0.04,VEP
7249,13336,0.03,VEP
6811,13337,0.11,VEP
4124,13338,0.01,VEP
13333,13339,0.012,VEP
13335,13339,0.012,VEP
7249,13330,0.04,VEP
6811,13340,0.04,VEP
6901,13341,0.02,VEP
8102,13342,1.35,VEP
13343,13342,1.35,VEP
13344,13342,1.35,VEP
13345,13342,1.35,VEP
13346,13342,1.35,VEP
7357,13342,1.35,VEP
7359,13342,1.35,VEP
13347,13342,1.35,VEP
1360,13342,1.35,VEP
13348,13342,1.35,VEP
13349,13342,1.35,VEP
6640,13350,0.128,VEP
6640,13351,0.173,VEP
7242,13352,3.08,VEP
6672,8115,5.048,VEP
7108,13353,2.346,VEP
7053,7729,4.957,VEP
6957,7345,5.901,VEP
7106,7345,5.901,VEP
7429,13354,1.89,VEP
6765,13051,1.105,VEP
6869,12315,1.145,VEP
6893,12315,1.145,VEP
6706,12315,1.145,VEP
6867,12315,1.145,VEP
1321,9914,1.09,VEP
9747,12361,1.075,VEP
7392,12447,3.103,VEP
10673,12447,3.103,VEP
6622,11187,1.077,VEP
6622,13355,1.173,VEP
6622,13356,1.095,VEP
6748,13357,1.444,VEP
6795,13357,1.444,VEP
6745,13357,1.444,VEP
6747,13357,1.444,VEP
13072,13358,1.67,VEP
6706,13359,1.52,VEP
6672,13359,1.52,VEP
6576,13360,0.001168,VEP
7764,13361,0.0002678,VEP
6713,13362,1.153,VEP
1378,13362,1.153,VEP
10935,13362,1.153,VEP
6754,13363,1.124,VEP
6873,13363,1.124,VEP
6717,13363,1.124,VEP
1699,8326,1.06,VEP
10102,8328,1.099,VEP
7484,8328,1.099,VEP
7485,8328,1.099,VEP
7481,8328,1.099,VEP
8327,8328,1.099,VEP
12281,8328,1.099,VEP
6823,7822,1.155,VEP
6622,13364,1.089,VEP
6622,11509,1.071,VEP
6622,8138,1.06,VEP
6622,13365,1.108,VEP
6707,7559,1.102,VEP
7504,13366,1.129,VEP
1226,13367,1.081,VEP
6990,13367,1.081,VEP
6776,13367,1.081,VEP
6576,13360,0.0138,VEP
7764,13361,0.0122,VEP
7010,7291,1.15,VEP
9414,13368,1.11,VEP
6737,13369,1.16,VEP
7635,13369,1.16,VEP
13370,13371,0.28800452,VEP
6651,13372,0.36410996,VEP
9626,13373,7.7136736,VEP
6887,13374,0.01,VEP
6942,13374,0.01,VEP
683,7548,0.04,VEP
7595,13375,0.02,VEP
7596,13375,0.02,VEP
11381,13376,1.9,VEP
4318,13376,1.9,VEP
6901,13378,2.21,VEP
13379,6868,2.23,VEP
6821,7371,1.8,VEP
6692,13380,1.47,VEP
6902,13381,1.39,VEP
7635,13381,1.39,VEP
6692,7630,1.38,VEP
6747,7630,1.38,VEP
13382,13383,2.17,VEP
8928,13384,0.16,VEP
6848,7667,0.33,VEP
6740,6741,0.08,VEP
6640,13385,0.3272,VEP
6640,13386,0.1964,VEP
6640,13387,0.3471,VEP
6692,13388,0.1853,VEP
7116,13388,0.1853,VEP
6640,13389,0.2231,VEP
6640,13390,0.2092,VEP
6640,7677,0.1479,VEP
6640,12583,0.1476,VEP
6640,13390,0.2131,VEP
6640,13391,0.2425,VEP
6640,13387,0.3228,VEP
6640,13392,0.1671,VEP
6640,13393,2.6041,VEP
6640,13394,0.2016,VEP
6640,13395,0.1455,VEP
6640,13396,0.1441,VEP
11092,13397,0.1779,VEP
6761,13398,0.2094,VEP
6640,13399,0.1462,VEP
6640,13400,0.2327,VEP
6640,13401,0.285,VEP
6640,13402,0.1674,VEP
6640,13390,0.2057,VEP
13406,13407,1.17,VEP
6776,8147,1.21,VEP
