FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
191,23,-0.406729406653572,lm_estimate,AMSC-BODIPYNeg,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
192,2,0.597329782383524,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
193,58,0.222175329870252,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
194,2,-0.391691301582463,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
195,4,0.260548682254382,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
196,2,-0.242229288294446,lm_estimate,AMSC,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
197,15,0.251252083637451,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
198,2,-0.329273657017877,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
199,66,0.463899960571704,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
200,6,0.402722813756042,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
201,2,0.315493116512308,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
202,15,-0.408795672179319,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
185,58,0.28575599780754,lm_estimate,AMSC-BODIPYPos,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
186,56,-0.409018257134038,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
203,2,0.459085990141896,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
204,2,0.194358916392827,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
205,2,-0.377962492247771,lm_estimate,AMSC-BODIPYNeg,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
206,56,-0.651405457124083,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
207,2,-0.238841276738471,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
208,33,0.229049957179887,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
209,23,-0.402234007577193,lm_estimate,AMSC,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
210,2,-0.269015474575389,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
211,2,-0.375217417070727,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
212,4,0.247504939063867,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
213,2,0.396010625614348,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
214,63,-0.595932783240197,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
215,17,-0.323691874226769,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
216,4,-0.247914487208142,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
217,23,0.428894866091071,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
218,10,0.460001823313864,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
219,220,0.390345038953143,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
221,25,-0.206630702608114,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
195,63,-0.445521813467081,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
222,10,-0.864295365148399,lm_estimate,AMSC-BODIPYPos,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
223,63,-0.445521813467081,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
224,2,0.212529291204416,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
225,2,-0.283965949777123,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
226,2,-0.304793231003215,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
227,2,0.177751391309839,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
224,76,0.52393147330366,lm_estimate,AMSC-BODIPYPos,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
228,66,0.461020867478791,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
173,66,-0.40115111331342,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
229,17,0.217319863780885,lm_estimate,AMSC,D03,sc,FFA,LipocyteProfiler_Feature,Phenotype
230,2,0.347325010331946,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
170,2,0.390970701796217,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
231,23,-0.34956979216431,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
232,2,-0.279155083833528,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
233,6,-0.226167268820777,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
234,25,0.267587621113508,lm_estimate,AMSC-BODIPYNeg,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
235,2,0.461392641608278,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
236,25,0.219952703456082,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
237,15,0.426871347510186,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
238,15,0.255575281338814,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
239,2,-0.36241406489478,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
240,33,0.365488217575181,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
241,4,0.201127376574064,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
242,2,0.31703900484882,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
243,2,-0.36241406489478,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
244,66,-0.529030311304514,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
245,4,0.249875371724889,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
246,2,0.459297000242959,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
247,58,-0.227787902067094,lm_estimate,AMSC-BODIPYPos,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
248,15,-0.251252083637451,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
249,63,-0.345163535412181,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
250,56,-0.689452942349171,lm_estimate,AMSC-BODIPYPos,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
251,23,-0.496380002340103,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
252,2,-0.227222036074673,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
253,2,0.242850436720193,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
254,66,-0.205251190928395,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
255,10,-0.489037106604917,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
256,23,0.476688073183857,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
257,2,0.344235927925085,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
258,33,0.320573186617133,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
259,108,0.52054380960788,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
260,2,-0.283441845923861,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
261,2,0.264361787359422,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
262,23,-0.534753997374799,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
263,23,-0.478969895003002,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
264,21,0.399020605878633,lm_estimate,AMSC-BODIPYNeg,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
265,25,-0.266858687486602,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
266,23,-0.478969895003002,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
267,2,-0.329417483257593,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
268,2,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
269,23,-0.65347031869195,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
270,2,0.67416787389212,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
271,36,-0.494913306649585,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
272,20,-0.32326879385047,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
273,12,0.215769570865608,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
274,36,-0.424616281148365,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
275,15,0.61814480191476,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
276,25,-0.197172045814442,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
277,278,0.297262839037266,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
279,62,0.483763559149793,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
280,15,-0.774185082365952,lm_estimate,AMSC-BODIPYPos,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
281,30,0.245578187184756,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
282,6,0.308861766794953,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
283,6,0.457806284674642,lm_estimate,AMSC-BODIPYNeg,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
284,2,-0.215608575178042,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
285,20,-0.346533956771203,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
286,15,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
287,36,-0.455157604104626,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
288,63,-0.24157608341256,lm_estimate,AMSC-BODIPYNeg,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
262,23,-0.566931196375165,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
289,6,0.296092223685796,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
290,8,0.404460830983142,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
291,63,-0.192957374155287,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
292,56,0.476672274613154,lm_estimate,AMSC-BODIPYPos,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
293,30,0.307611702760626,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
294,2,0.582371188492388,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
295,15,-0.441443074925722,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
296,15,0.271005656666179,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
297,15,0.357882216559094,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
298,12,0.182401042791363,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
299,30,0.243437549308635,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
300,23,-0.450552724709982,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
301,23,-0.595184628247635,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
302,220,0.454949254197014,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
303,12,-0.209154495390157,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
304,23,-0.299318517665216,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
280,10,0.858088079450267,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
305,30,0.252321357028506,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
306,2,0.485778864430759,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
307,2,0.485778864430759,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
308,25,0.277595190085439,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
309,36,-0.494913306649585,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
310,23,-0.457827364405866,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
262,36,0.622139207908276,lm_estimate,AMSC-BODIPYPos,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
311,10,-0.52648143248347,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
312,20,-0.268597357603283,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
270,30,0.266519442905835,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
313,4,-0.274802082156329,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
314,23,0.235429759247046,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
315,12,-0.186640501386008,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
316,15,0.717742315310614,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
317,8,0.532609441009245,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
318,15,0.357882216559094,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
319,25,0.238861210634248,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
320,56,0.457269581992407,lm_estimate,AMSC-BODIPYPos,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
321,58,-0.796488569456126,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
322,23,-0.492944975066845,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
323,278,0.246324802220149,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
324,6,0.154994808628779,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
325,20,-0.244572403812765,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
326,23,-0.271426980672564,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
327,21,-0.374931690776435,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
328,105,-0.272702781687062,lm_estimate,AMSC-BODIPYNeg,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
329,23,-0.461758800231829,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
330,2,0.392084119458571,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
270,20,-0.310425731066869,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
331,15,0.315686429466906,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
332,76,0.242372426736985,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
333,56,0.486344600267925,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
334,15,0.27285768817743,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
335,105,-0.268286154734671,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
336,2,0.370999257192825,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
337,25,-0.243012472282164,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
338,6,0.154994808628779,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
339,2,-0.239368981857335,lm_estimate,AMSC,D03,sc,FFA,LipocyteProfiler_Feature,Phenotype
340,20,-0.278630725360843,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
341,23,-0.228683076533062,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
342,36,-0.24402977618775,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
343,30,0.381190845409845,lm_estimate,AMSC-BODIPYNeg,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
344,15,0.519907409880711,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
345,6,0.235832699590194,lm_estimate,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
265,21,-0.320144623579249,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
346,8,0.440294764746231,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
347,15,-0.20420238556157,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
348,15,-0.375860996788228,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
349,23,-0.289763430001771,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
350,63,0.205815886972007,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
351,15,0.274747690555204,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
352,15,0.212826778482873,lm_estimate,AMSC,D08,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
353,56,0.541964644660517,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
354,2,-0.223972983029766,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
355,63,-0.265187217955514,lm_estimate,AMSC-BODIPYNeg,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
356,15,0.284509818154915,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
357,2,-0.364781979910095,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
358,30,0.238957251778835,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
359,25,0.194538603018261,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
360,23,0.384607838122894,lm_estimate,AMSC-BODIPYNeg,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
361,6,0.211685124749001,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
362,30,0.238137372183592,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
363,8,-0.469452986102496,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
364,76,-0.295997654010278,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
365,56,-0.708892165040261,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
366,63,-0.306510787698606,lm_estimate,AMSC-BODIPYNeg,D03,sc,FFA,LipocyteProfiler_Feature,Phenotype
367,2,0.319403450240279,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
368,30,0.27826267093434,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
369,2,-0.494516457295255,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
370,6,-0.293928043263103,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
371,6,0.172439047537327,lm_estimate,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
372,23,0.384607838122894,lm_estimate,AMSC-BODIPYNeg,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
373,63,0.268483329665009,lm_estimate,AMSC-BODIPYNeg,D03,sc,FFA,LipocyteProfiler_Feature,Phenotype
374,2,-0.384089218636855,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
375,63,0.268115216193331,lm_estimate,AMSC,D03,sc,FFA,LipocyteProfiler_Feature,Phenotype
376,105,0.320248249304146,lm_estimate,AMSC-BODIPYNeg,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
377,23,-0.576956648093603,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
378,15,0.374794674517007,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
362,76,-0.274760098034794,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
379,15,-0.335114472274514,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
380,23,-0.500644103108088,lm_estimate,AMSC,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
381,2,-0.219594207492683,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
382,6,0.232890878533652,lm_estimate,AMSC-BODIPYNeg,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
383,15,0.695299958864644,lm_estimate,AMSC-BODIPYPos,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
384,6,-0.199801843077184,lm_estimate,AMSC-BODIPYNeg,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
385,105,0.332672090865194,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
386,2,0.180250547548136,lm_estimate,AMSC-BODIPYNeg,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
387,21,0.208925567319162,lm_estimate,AMSC,D00,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
388,25,0.473750871467463,lm_estimate,AMSC-BODIPYPos,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
389,2,-0.382306422325557,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
390,76,-0.321279884923085,lm_estimate,AMSC-BODIPYPos,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
391,15,-0.263645460907342,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
392,2,0.443245553542689,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
393,15,-0.213428629879949,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
394,17,-0.177302450946112,lm_estimate,AMSC,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
395,6,0.248378335952275,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
396,2,0.168278837763139,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
397,10,-1.00035984910462,lm_estimate,AMSC-BODIPYPos,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
390,6,0.296040193040867,lm_estimate,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
398,6,0.193049159612919,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
399,2,-0.428617921356234,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
400,58,-0.217479455077975,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
401,6,0.342208535548886,lm_estimate,AMSC-BODIPYPos,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
402,6,-0.296167576391571,lm_estimate,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
375,20,0.231241816773178,lm_estimate,AMSC,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
403,20,-0.255031035825206,lm_estimate,AMSC-BODIPYNeg,D03,sc,nonFFA,LipocyteProfiler_Feature,Phenotype
404,6,0.26295074572884,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
405,15,-0.203188212954684,lm_estimate,AMSC-BODIPYPos,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
