FromID,ToID,Relation_type
29321,9823,ORorBETA
29321,9824,ORorBETA
29321,9825,ORorBETA
29321,9826,ORorBETA
29321,9827,ORorBETA
29321,9828,ORorBETA
29321,9829,ORorBETA
29321,9830,ORorBETA
29321,9831,ORorBETA
29321,9832,ORorBETA
29321,9833,ORorBETA
29321,9834,ORorBETA
29321,9835,ORorBETA
29321,9836,ORorBETA
29321,9837,ORorBETA
29321,9838,ORorBETA
29321,9839,ORorBETA
29321,9840,ORorBETA
29321,9841,ORorBETA
29321,9842,ORorBETA
29321,9843,ORorBETA
29321,9844,ORorBETA
29321,9845,ORorBETA
29321,9846,ORorBETA
29321,9847,ORorBETA
29321,9848,ORorBETA
29321,9849,ORorBETA
29321,9850,ORorBETA
29321,9851,ORorBETA
29321,9852,ORorBETA
29321,9853,ORorBETA
29321,9854,ORorBETA
29321,9855,ORorBETA
29321,9856,ORorBETA
29321,9857,ORorBETA
29321,9858,ORorBETA
29321,9859,ORorBETA
29321,9860,ORorBETA
29499,9862,ORorBETA
29499,9444,ORorBETA
29499,9863,ORorBETA
29501,9874,ORorBETA
29515,9947,ORorBETA
29515,9948,ORorBETA
29515,9949,ORorBETA
29516,9947,ORorBETA
29516,9949,ORorBETA
29516,9950,ORorBETA
29516,9951,ORorBETA
29516,9953,ORorBETA
29516,7548,ORorBETA
29516,9948,ORorBETA
29516,9954,ORorBETA
29516,9955,ORorBETA
29008,9956,ORorBETA
29008,9957,ORorBETA
29008,9958,ORorBETA
29008,9959,ORorBETA
29517,9002,ORorBETA
29517,9962,ORorBETA
29517,6741,ORorBETA
29517,9951,ORorBETA
29517,9955,ORorBETA
29517,9947,ORorBETA
29517,7548,ORorBETA
29517,9964,ORorBETA
29526,29527,ORorBETA
29526,29528,ORorBETA
29526,29529,ORorBETA
29526,11303,ORorBETA
29526,11304,ORorBETA
29526,29530,ORorBETA
29526,29531,ORorBETA
29539,9002,ORorBETA
29539,9951,ORorBETA
29539,9962,ORorBETA
29539,6741,ORorBETA
29539,9955,ORorBETA
29542,10031,ORorBETA
29542,7548,ORorBETA
29542,6741,ORorBETA
29542,9002,ORorBETA
29542,9962,ORorBETA
29542,9948,ORorBETA
29542,10033,ORorBETA
29542,9964,ORorBETA
29542,10035,ORorBETA
29542,10037,ORorBETA
29542,9954,ORorBETA
29526,10096,ORorBETA
29526,10097,ORorBETA
29009,10099,ORorBETA
29009,10101,ORorBETA
29009,9716,ORorBETA
29009,10103,ORorBETA
29009,10104,ORorBETA
29009,10105,ORorBETA
29007,10107,ORorBETA
29007,8344,ORorBETA
29007,9716,ORorBETA
29007,10108,ORorBETA
29007,10109,ORorBETA
29007,9717,ORorBETA
29010,10111,ORorBETA
29010,10101,ORorBETA
29010,10112,ORorBETA
29010,10113,ORorBETA
29010,10108,ORorBETA
29010,10109,ORorBETA
29010,9717,ORorBETA
29334,8283,ORorBETA
29559,10115,ORorBETA
29559,9717,ORorBETA
29515,9951,ORorBETA
29515,9954,ORorBETA
29515,9953,ORorBETA
29515,9955,ORorBETA
29008,10027,ORorBETA
29008,10024,ORorBETA
29008,8776,ORorBETA
29008,6741,ORorBETA
29008,10117,ORorBETA
29008,6660,ORorBETA
29008,10118,ORorBETA
29008,10025,ORorBETA
29008,10026,ORorBETA
29008,10119,ORorBETA
29008,10120,ORorBETA
29526,17618,ORorBETA
29526,19019,ORorBETA
29526,11139,ORorBETA
29526,29562,ORorBETA
29526,11140,ORorBETA
29526,29563,ORorBETA
29526,29564,ORorBETA
29526,6639,ORorBETA
29526,11144,ORorBETA
29526,29565,ORorBETA
29526,29566,ORorBETA
29526,11146,ORorBETA
29526,29567,ORorBETA
29526,11149,ORorBETA
29526,29568,ORorBETA
29526,29569,ORorBETA
29526,11153,ORorBETA
29526,11156,ORorBETA
29526,29570,ORorBETA
29526,11159,ORorBETA
29526,29571,ORorBETA
29526,29572,ORorBETA
29526,29573,ORorBETA
29526,29574,ORorBETA
29526,29575,ORorBETA
29578,10154,ORorBETA
29578,10180,ORorBETA
29579,7951,ORorBETA
