FromID,ToID,Relation_value,Relation_type
40312,28689,0.0315007,ORorBETA
40312,17940,0.0353709,ORorBETA
40312,26164,0.0313959,ORorBETA
40312,28690,0.0244176,ORorBETA
40312,23084,0.0242501,ORorBETA
40312,26262,0.0174553,ORorBETA
40312,28691,0.0247589,ORorBETA
40312,6757,0.0199127,ORorBETA
40312,19000,0.0188624,ORorBETA
40312,11343,0.0197216,ORorBETA
40312,19739,0.0287043,ORorBETA
40312,20682,0.0311639,ORorBETA
40312,28694,0.0239504,ORorBETA
40312,27374,0.020516,ORorBETA
40312,28695,0.0259006,ORorBETA
40312,28699,0.0185721,ORorBETA
40312,28700,0.0224213,ORorBETA
40312,16533,0.022277,ORorBETA
40312,28701,0.0345924,ORorBETA
40312,16337,0.0232695,ORorBETA
40312,25422,0.0186096,ORorBETA
40312,15144,0.0232882,ORorBETA
40312,8043,0.0281171,ORorBETA
40312,28702,0.0229852,ORorBETA
40312,13046,0.0202974,ORorBETA
40312,28703,0.0236155,ORorBETA
40312,24195,0.021862,ORorBETA
40312,28704,0.0286392,ORorBETA
40312,28705,0.0253727,ORorBETA
40312,14694,0.0303692,ORorBETA
40312,13653,0.0201596,ORorBETA
40312,28706,0.0245816,ORorBETA
40312,14772,0.0263625,ORorBETA
40312,12517,0.035252,ORorBETA
40312,18140,0.0219542,ORorBETA
40312,28707,0.0217782,ORorBETA
40312,16351,0.0279533,ORorBETA
40312,28708,0.0203511,ORorBETA
40312,23800,0.0234019,ORorBETA
40312,28709,0.0203101,ORorBETA
40312,28710,0.0215226,ORorBETA
40312,28712,0.0200714,ORorBETA
40312,21711,0.0212618,ORorBETA
40312,28713,0.0290366,ORorBETA
40312,17460,0.0407492,ORorBETA
40312,28714,0.0182835,ORorBETA
40312,23165,0.0241531,ORorBETA
40312,28715,0.0274536,ORorBETA
40312,28716,0.0208439,ORorBETA
40312,28717,0.0239944,ORorBETA
40312,28718,0.0262281,ORorBETA
40312,6798,0.0235125,ORorBETA
40312,28719,0.0263079,ORorBETA
40312,28720,0.0225023,ORorBETA
40312,23269,0.0221795,ORorBETA
40312,23270,0.0229918,ORorBETA
40312,23301,0.0255355,ORorBETA
40312,18263,0.029579,ORorBETA
40312,28721,0.0394762,ORorBETA
40312,16615,0.0219509,ORorBETA
40312,23794,0.023199,ORorBETA
40312,28722,0.0353753,ORorBETA
40312,28723,0.0321787,ORorBETA
40312,9951,0.0349933,ORorBETA
40312,28724,0.0257236,ORorBETA
40312,23661,0.0325922,ORorBETA
40312,21709,0.0197638,ORorBETA
40312,7677,0.023966,ORorBETA
40312,22722,0.019993,ORorBETA
40312,28725,0.0206131,ORorBETA
40312,28726,0.0213697,ORorBETA
40312,28727,0.0245113,ORorBETA
40312,16898,0.0231685,ORorBETA
40312,28728,0.0192957,ORorBETA
40312,13815,0.0181006,ORorBETA
40312,28729,0.0272626,ORorBETA
40312,28730,0.0199818,ORorBETA
40312,25877,0.0202278,ORorBETA
40312,28731,0.0169285,ORorBETA
40312,28732,0.0260034,ORorBETA
40312,28733,0.0636768,ORorBETA
40312,19072,0.0606933,ORorBETA
40312,21811,0.0800694,ORorBETA
40312,23419,0.0424728,ORorBETA
40312,28734,0.0243372,ORorBETA
40312,28735,0.0456853,ORorBETA
40312,28736,0.0672549,ORorBETA
40312,28737,0.0432011,ORorBETA
40312,28738,0.0390159,ORorBETA
40312,19206,0.0301725,ORorBETA
40312,28739,0.0266716,ORorBETA
40312,9043,0.0411572,ORorBETA
40312,28741,0.0319639,ORorBETA
40312,27284,0.0608248,ORorBETA
40312,28742,0.0291727,ORorBETA
40312,28743,0.0639917,ORorBETA
40312,28744,0.0216204,ORorBETA
40312,28745,0.0263157,ORorBETA
40312,28746,0.0549827,ORorBETA
40312,28747,0.0249569,ORorBETA
40312,11634,0.0278925,ORorBETA
40312,26157,0.0480793,ORorBETA
40312,28748,0.0275029,ORorBETA
40312,28749,0.0211084,ORorBETA
40312,28750,0.0219905,ORorBETA
40312,28751,0.0430786,ORorBETA
40312,13670,0.0261037,ORorBETA
40312,28752,0.0301739,ORorBETA
40312,28753,0.0208257,ORorBETA
40312,28755,0.0234015,ORorBETA
40312,28757,0.0203244,ORorBETA
40312,10921,0.0841077,ORorBETA
40312,28758,0.0278827,ORorBETA
40312,27256,0.0212572,ORorBETA
40312,28759,0.0552291,ORorBETA
40312,28760,0.0187582,ORorBETA
40312,28761,0.0179913,ORorBETA
40312,28762,0.0269546,ORorBETA
40312,28763,0.0182895,ORorBETA
40312,28764,0.0210038,ORorBETA
40312,28765,0.0260331,ORorBETA
40312,28766,0.0187465,ORorBETA
40312,28767,0.018662,ORorBETA
40312,28768,0.0189769,ORorBETA
40312,28769,0.0167718,ORorBETA
40312,28770,0.0237569,ORorBETA
40312,28771,0.0183819,ORorBETA
40312,28772,0.0195219,ORorBETA
40312,28773,0.0179615,ORorBETA
40312,26149,0.0246819,ORorBETA
40312,28774,0.0233765,ORorBETA
40312,28775,0.0200662,ORorBETA
40312,28776,0.0495573,ORorBETA
40312,28777,0.0489463,ORorBETA
40312,28778,0.0499116,ORorBETA
40312,28779,0.0398435,ORorBETA
40312,28780,0.0258264,ORorBETA
40312,28781,0.0368982,ORorBETA
40312,28782,0.0258371,ORorBETA
40312,28783,0.0245582,ORorBETA
40312,28784,0.0224866,ORorBETA
40312,28785,0.0339368,ORorBETA
40312,26158,0.0266177,ORorBETA
40312,8107,0.0250879,ORorBETA
40312,28786,0.0213632,ORorBETA
40312,12757,0.0241502,ORorBETA
40312,28787,0.016773,ORorBETA
40312,28788,0.0234822,ORorBETA
40312,6639,0.0253536,ORorBETA
40312,28790,0.0565378,ORorBETA
40312,28791,0.0383569,ORorBETA
40312,28792,0.0242955,ORorBETA
40312,28793,0.0286245,ORorBETA
40312,28794,0.0476428,ORorBETA
40312,26062,0.0318907,ORorBETA
40312,28795,0.0182075,ORorBETA
40312,17593,0.0546632,ORorBETA
