FromID,ToID,Relation_type
6640,8606,VEP
6640,8607,VEP
6640,8608,VEP
6640,8609,VEP
6640,8610,VEP
6640,8611,VEP
6640,8612,VEP
6640,8613,VEP
6640,8614,VEP
6640,8615,VEP
6640,8616,VEP
6640,8617,VEP
6640,8618,VEP
6640,8619,VEP
6640,8620,VEP
6640,8621,VEP
6640,8622,VEP
6640,8623,VEP
6640,8624,VEP
6640,8625,VEP
6640,8626,VEP
6640,8627,VEP
6640,8628,VEP
6640,8629,VEP
6640,8630,VEP
6640,8631,VEP
6640,8632,VEP
6640,8633,VEP
6640,8634,VEP
6640,8635,VEP
6640,8636,VEP
6640,8637,VEP
6640,8638,VEP
6640,8639,VEP
6640,8640,VEP
6640,8641,VEP
6640,8642,VEP
6640,8643,VEP
6640,8644,VEP
6640,8645,VEP
6640,8646,VEP
6640,8647,VEP
6640,8648,VEP
6640,8649,VEP
6640,8650,VEP
6640,8651,VEP
6640,8652,VEP
6640,8653,VEP
6640,8654,VEP
6640,8655,VEP
6640,8656,VEP
6640,8657,VEP
6640,8658,VEP
6640,8659,VEP
6640,8660,VEP
6640,8661,VEP
6640,8662,VEP
6640,8663,VEP
6640,8664,VEP
6640,8665,VEP
6640,8666,VEP
6640,8667,VEP
6640,8668,VEP
6640,8669,VEP
6640,8670,VEP
6640,8671,VEP
6640,8672,VEP
6640,8673,VEP
6640,8674,VEP
6640,8675,VEP
6640,8676,VEP
6640,8677,VEP
6640,8678,VEP
6640,8679,VEP
6640,8680,VEP
6640,8681,VEP
6640,8682,VEP
6640,8683,VEP
6640,8684,VEP
6640,8685,VEP
6640,8686,VEP
6640,8687,VEP
6640,8688,VEP
6640,8689,VEP
6640,8690,VEP
6640,8691,VEP
6640,8692,VEP
6640,8693,VEP
6640,8694,VEP
6640,8695,VEP
6640,8696,VEP
6640,8697,VEP
6640,8698,VEP
6640,8699,VEP
6640,8700,VEP
6640,8701,VEP
6640,8702,VEP
6640,8703,VEP
6640,8704,VEP
6640,8705,VEP
6640,8706,VEP
6640,8707,VEP
6640,8708,VEP
6640,8709,VEP
6640,8710,VEP
6640,8711,VEP
6640,8712,VEP
6640,8713,VEP
6640,8714,VEP
6640,8715,VEP
6640,8716,VEP
6640,8717,VEP
6640,8718,VEP
6640,8719,VEP
6640,8720,VEP
6640,8721,VEP
6640,8722,VEP
6640,8723,VEP
6640,8724,VEP
6640,8725,VEP
6640,8726,VEP
6640,8727,VEP
6640,8728,VEP
6640,8729,VEP
6640,8730,VEP
6640,8731,VEP
6640,8732,VEP
6640,8733,VEP
6640,8734,VEP
6640,7711,VEP
6640,8735,VEP
6640,8736,VEP
6640,8737,VEP
6640,8738,VEP
6640,8739,VEP
6640,8740,VEP
6640,8741,VEP
6640,8742,VEP
6640,8743,VEP
6640,8744,VEP
6640,8745,VEP
6640,8746,VEP
6640,8747,VEP
6640,8748,VEP
6640,8749,VEP
6640,8750,VEP
6640,8751,VEP
6640,8752,VEP
6640,8753,VEP
6640,8754,VEP
6640,8755,VEP
6640,8756,VEP
6640,8757,VEP
6640,8758,VEP
6640,8759,VEP
6640,8760,VEP
6640,8761,VEP
6640,8762,VEP
6622,8763,VEP
6698,8764,VEP
6698,8765,VEP
6622,8766,VEP
6761,8529,VEP
6640,8989,VEP
6640,7467,VEP
6640,8992,VEP
6984,9009,VEP
6640,9077,VEP
6640,9122,VEP
6640,9123,VEP
6640,9124,VEP
6640,9125,VEP
6640,9126,VEP
6640,9127,VEP
6640,9128,VEP
6640,9129,VEP
6640,9130,VEP
6640,9131,VEP
6640,9132,VEP
6640,9133,VEP
6640,9134,VEP
6640,9135,VEP
6640,9136,VEP
6640,9137,VEP
6640,9138,VEP
6640,9139,VEP
6640,9140,VEP
6640,9141,VEP
6640,9142,VEP
6640,9143,VEP
6640,9144,VEP
6640,9145,VEP
6640,9146,VEP
6640,9147,VEP
6640,9148,VEP
6640,9149,VEP
6640,9150,VEP
6640,9151,VEP
6640,9152,VEP
6640,9153,VEP
6640,9154,VEP
6640,9155,VEP
6640,9156,VEP
6640,9157,VEP
6640,9158,VEP
6640,9159,VEP
6640,9160,VEP
6640,9161,VEP
6640,9162,VEP
6640,9163,VEP
6640,9164,VEP
6640,9165,VEP
6640,9166,VEP
6640,9167,VEP
6640,9168,VEP
6640,9169,VEP
6640,9170,VEP
6640,9171,VEP
6640,9172,VEP
6640,9173,VEP
6640,9174,VEP
6640,9175,VEP
6640,9176,VEP
6640,9177,VEP
6640,9178,VEP
6640,9179,VEP
6640,9180,VEP
6640,9181,VEP
6640,9182,VEP
6640,9183,VEP
6640,9184,VEP
6640,9185,VEP
6640,9186,VEP
6640,9187,VEP
6640,9188,VEP
6640,9189,VEP
6640,9190,VEP
6640,9191,VEP
6640,9192,VEP
6640,9193,VEP
6640,9194,VEP
6640,9195,VEP
6640,9196,VEP
6640,9197,VEP
6640,9198,VEP
6640,9199,VEP
6640,9200,VEP
6640,9201,VEP
6640,9202,VEP
6640,9203,VEP
6640,9204,VEP
6640,9205,VEP
6640,9206,VEP
6640,9207,VEP
6640,9208,VEP
6640,9209,VEP
6640,9210,VEP
6640,9211,VEP
6640,9212,VEP
6640,9213,VEP
6640,9214,VEP
6640,9215,VEP
6640,9216,VEP
6640,9217,VEP
6640,9218,VEP
6640,9219,VEP
6640,9220,VEP
6640,9221,VEP
6640,9222,VEP
6640,9223,VEP
6640,9224,VEP
6640,9225,VEP
6640,9226,VEP
6640,9227,VEP
6640,9228,VEP
6640,9229,VEP
6640,9230,VEP
6640,9231,VEP
6640,9232,VEP
6640,9233,VEP
6640,9234,VEP
6640,9235,VEP
6640,9236,VEP
6640,9237,VEP
6640,9238,VEP
6640,9239,VEP
6640,9240,VEP
6640,9241,VEP
6640,9242,VEP
6640,9243,VEP
6640,9244,VEP
6640,9245,VEP
6640,9246,VEP
6640,9247,VEP
6640,9248,VEP
6640,9249,VEP
6640,9250,VEP
6640,9251,VEP
6640,9252,VEP
6640,9253,VEP
6640,9254,VEP
6640,9255,VEP
6640,9256,VEP
6640,9257,VEP
6640,9258,VEP
6640,9259,VEP
6640,9260,VEP
6640,9261,VEP
6640,9262,VEP
6640,9263,VEP
6640,9264,VEP
6640,9265,VEP
6640,9266,VEP
6640,9267,VEP
6640,9268,VEP
6640,9269,VEP
6640,9270,VEP
6640,9271,VEP
6640,9272,VEP
6640,9273,VEP
6640,9274,VEP
6640,9275,VEP
6640,9276,VEP
6640,9277,VEP
6640,9278,VEP
6640,9279,VEP
6640,9280,VEP
6640,9281,VEP
6640,9282,VEP
6640,9283,VEP
6640,9284,VEP
6640,9285,VEP
6640,9286,VEP
6640,9287,VEP
6640,9288,VEP
6640,9289,VEP
6640,9290,VEP
6640,9291,VEP
6640,9292,VEP
6640,9293,VEP
6640,9294,VEP
6640,9295,VEP
6640,9296,VEP
6640,9297,VEP
6640,9298,VEP
6640,9299,VEP
6640,9300,VEP
6640,9301,VEP
6640,9302,VEP
6640,9314,VEP
6640,9315,VEP
6640,9316,VEP
6640,9317,VEP
6640,9318,VEP
6640,9319,VEP
6640,9320,VEP
6640,9321,VEP
6640,9322,VEP
6640,9323,VEP
6640,9324,VEP
6640,9325,VEP
6640,9326,VEP
6640,9327,VEP
6640,9328,VEP
6640,9329,VEP
6640,9330,VEP
6640,9331,VEP
6640,9332,VEP
6640,9333,VEP
6640,9334,VEP
6640,9335,VEP
6640,9336,VEP
6640,9337,VEP
6640,9338,VEP
6640,9339,VEP
6640,9340,VEP
6640,9341,VEP
6640,9342,VEP
6640,9343,VEP
6640,9344,VEP
6640,9345,VEP
6640,9346,VEP
6640,9347,VEP
6640,9348,VEP
6640,9349,VEP
6640,9350,VEP
6640,9351,VEP
6640,9352,VEP
6640,9353,VEP
6640,9370,VEP
6640,9371,VEP
6640,8875,VEP
6945,6947,VEP
6928,6947,VEP
9448,6947,VEP
6640,9450,VEP
6640,9451,VEP
3112,9449,VEP
6640,9452,VEP
6640,9453,VEP
6640,9456,VEP
6640,9457,VEP
6640,9458,VEP
6670,9490,VEP
6640,9493,VEP
6640,9494,VEP
6640,9495,VEP
6640,9496,VEP
6640,9497,VEP
6640,9498,VEP
6640,9499,VEP
6640,9500,VEP
6640,9501,VEP
6640,9502,VEP
6640,9503,VEP
6640,9504,VEP
6640,9505,VEP
6640,9506,VEP
6640,9507,VEP
6640,9508,VEP
6640,9509,VEP
6640,9510,VEP
6640,9511,VEP
6640,9512,VEP
6640,9513,VEP
6640,9514,VEP
6640,9515,VEP
6640,9516,VEP
6640,9517,VEP
6640,9518,VEP
6640,9519,VEP
6640,9520,VEP
6640,9521,VEP
6640,9522,VEP
6640,9523,VEP
6640,9524,VEP
6640,9525,VEP
6640,9526,VEP
6640,9527,VEP
6640,9528,VEP
6640,9529,VEP
6640,9530,VEP
6640,9531,VEP
6640,9532,VEP
6640,9533,VEP
6640,9534,VEP
6640,9535,VEP
6640,9536,VEP
6640,9537,VEP
6640,9538,VEP
6640,9539,VEP
6640,9540,VEP
6640,9541,VEP
6640,9542,VEP
6640,9543,VEP
6640,9544,VEP
6640,9545,VEP
6640,9546,VEP
6640,9547,VEP
6640,9548,VEP
6640,9549,VEP
6640,9550,VEP
6640,9551,VEP
6640,9552,VEP
6640,9553,VEP
6640,9554,VEP
6640,9555,VEP
6640,9556,VEP
6640,9557,VEP
6640,9558,VEP
6640,9559,VEP
6640,9560,VEP
6640,9561,VEP
6640,9562,VEP
6640,9563,VEP
6640,9564,VEP
6640,9565,VEP
6640,9566,VEP
6640,9567,VEP
6640,9568,VEP
6640,9569,VEP
6640,9570,VEP
6640,9571,VEP
6640,9572,VEP
6640,9573,VEP
6640,9574,VEP
6640,9575,VEP
6640,9576,VEP
6640,9577,VEP
6640,9578,VEP
6640,9579,VEP
6640,9580,VEP
6640,9581,VEP
6640,9582,VEP
6640,9583,VEP
6640,9584,VEP
6640,9585,VEP
6640,9586,VEP
6640,9587,VEP
6640,9588,VEP
6640,9589,VEP
6640,9590,VEP
6640,9591,VEP
6640,9592,VEP
6640,9593,VEP
6640,9594,VEP
6640,9595,VEP
6640,9596,VEP
6640,9597,VEP
6640,9598,VEP
6640,9599,VEP
6640,9600,VEP
6640,9601,VEP
6640,9602,VEP
6968,9617,VEP
9618,9617,VEP
6823,9621,VEP
6640,9622,VEP
6622,9623,VEP
9448,9697,VEP
9448,9699,VEP
6640,6595,VEP
6640,6591,VEP
6640,6634,VEP
9721,9722,VEP
9723,9722,VEP
6622,9724,VEP
8303,9725,VEP
6706,9725,VEP
7764,9727,VEP
7744,9735,VEP
6640,9769,VEP
6640,9770,VEP
6640,9771,VEP
6640,9772,VEP
6640,9773,VEP
6640,9774,VEP
6640,9775,VEP
6640,9776,VEP
6640,9777,VEP
6640,9778,VEP
6640,9779,VEP
6640,9780,VEP
6640,9781,VEP
6640,9782,VEP
6640,9783,VEP
6640,9784,VEP
6640,9785,VEP
6640,9786,VEP
6640,9787,VEP
6640,9788,VEP
6640,9789,VEP
6640,9790,VEP
6640,9791,VEP
6640,9792,VEP
6640,9793,VEP
6640,9794,VEP
6640,9795,VEP
6640,9796,VEP
6640,9797,VEP
6640,9798,VEP
6640,9799,VEP
6640,9800,VEP
6640,9801,VEP
6640,9802,VEP
6640,9803,VEP
6640,9804,VEP
6640,9805,VEP
6640,9806,VEP
6640,9807,VEP
6640,9808,VEP
6640,9809,VEP
6640,9810,VEP
6640,9811,VEP
6640,9812,VEP
6640,9813,VEP
6640,9814,VEP
6640,9815,VEP
6640,9816,VEP
6640,9817,VEP
6640,9818,VEP
6640,9819,VEP
6640,9820,VEP
6640,9821,VEP
6640,9822,VEP
6640,9823,VEP
6640,9824,VEP
6640,9825,VEP
6640,9826,VEP
6640,9827,VEP
6640,9828,VEP
6640,9829,VEP
6640,9830,VEP
6640,9831,VEP
6640,9832,VEP
6640,9833,VEP
6640,9834,VEP
6640,9835,VEP
6640,9836,VEP
6640,9837,VEP
6640,9838,VEP
6640,9839,VEP
6640,9840,VEP
6640,9841,VEP
6640,9842,VEP
6640,9843,VEP
6640,9844,VEP
6640,9845,VEP
6640,9846,VEP
6640,9847,VEP
6640,9848,VEP
6640,9849,VEP
6640,9850,VEP
6640,9851,VEP
6640,9852,VEP
6640,9853,VEP
6640,9854,VEP
6640,9855,VEP
6640,9856,VEP
6640,9857,VEP
6640,9858,VEP
6640,9859,VEP
6640,9860,VEP
7149,9862,VEP
7053,9444,VEP
6823,9863,VEP
6598,9874,VEP
6807,9947,VEP
590,9948,VEP
593,9948,VEP
6887,9949,VEP
1377,9950,VEP
7025,9950,VEP
6916,9951,VEP
9952,9953,VEP
7193,9953,VEP
6852,7548,VEP
683,7548,VEP
6602,9954,VEP
3150,9955,VEP
6640,9956,VEP
6640,9957,VEP
6640,9958,VEP
6640,9959,VEP
4953,9002,VEP
9960,9002,VEP
9961,9962,VEP
7248,9962,VEP
6740,6741,VEP
9963,9964,VEP
6676,9964,VEP
7590,10031,VEP
7589,10031,VEP
10032,10033,VEP
10034,10035,VEP
10036,10035,VEP
6953,10037,VEP
8281,10096,VEP
354,10097,VEP
10098,10099,VEP
10100,10101,VEP
6588,9716,VEP
10102,10103,VEP
7379,10104,VEP
6590,10105,VEP
10106,10107,VEP
6576,8344,VEP
1222,10108,VEP
7379,10109,VEP
6590,9717,VEP
10110,10111,VEP
6588,10112,VEP
6676,10113,VEP
6590,8283,VEP
10114,10115,VEP
6640,10027,VEP
6640,10024,VEP
6640,8776,VEP
6640,6741,VEP
6640,10117,VEP
6640,6660,VEP
6640,10118,VEP
6640,10025,VEP
6640,10026,VEP
6640,10119,VEP
6640,10120,VEP
7360,10154,VEP
6989,10180,VEP
1514,10180,VEP
6696,10180,VEP
6987,10180,VEP
10181,10180,VEP
7394,7951,VEP
10156,7951,VEP
10157,7951,VEP
10158,7951,VEP
7045,7951,VEP
10159,7951,VEP
10160,7951,VEP
8118,7951,VEP
7469,7951,VEP
9927,7951,VEP
6864,7951,VEP
3748,7951,VEP
8250,7951,VEP
6919,7951,VEP
7631,7951,VEP
6892,7951,VEP
6672,7951,VEP
1244,7951,VEP
10161,7951,VEP
6899,7951,VEP
10162,7951,VEP
9308,7951,VEP
6895,7951,VEP
7665,7951,VEP
10163,7951,VEP
10164,7951,VEP
10165,7951,VEP
10166,7951,VEP
10167,7951,VEP
10168,7951,VEP
7662,7951,VEP
6772,7951,VEP
6867,7951,VEP
10169,7951,VEP
10170,7951,VEP
10171,7951,VEP
6866,7951,VEP
10172,7951,VEP
6896,7951,VEP
4709,7951,VEP
6893,7951,VEP
4633,7951,VEP
9986,7951,VEP
6869,7951,VEP
9429,7951,VEP
10173,7951,VEP
10174,7951,VEP
6916,7951,VEP
10175,7951,VEP
10176,7951,VEP
10177,7951,VEP
10178,7951,VEP
10179,7951,VEP
7123,7951,VEP
672,7951,VEP
9098,7951,VEP
9049,7951,VEP
6706,7951,VEP
7281,7951,VEP
6970,7951,VEP
10155,7951,VEP
10182,10183,VEP
6747,10183,VEP
6692,10183,VEP
6748,10183,VEP
7116,10183,VEP
6904,10183,VEP
8940,10184,VEP
3145,10184,VEP
3146,10184,VEP
8938,10184,VEP
10185,10184,VEP
10186,10184,VEP
8952,10184,VEP
8951,10184,VEP
8949,10184,VEP
10187,10184,VEP
8939,10184,VEP
10188,10184,VEP
9115,10184,VEP
10114,10184,VEP
8945,10184,VEP
10189,10184,VEP
10190,10184,VEP
10191,10184,VEP
8497,10184,VEP
10192,10184,VEP
8495,10184,VEP
10193,10194,VEP
10195,10194,VEP
10196,10194,VEP
7268,10194,VEP
10197,10194,VEP
10198,10194,VEP
10199,10194,VEP
10200,10201,VEP
10202,10201,VEP
10203,10201,VEP
10204,10201,VEP
8272,10201,VEP
10205,10201,VEP
10206,10201,VEP
10207,10201,VEP
10208,10201,VEP
8179,10201,VEP
10209,10201,VEP
10210,10201,VEP
8177,10201,VEP
10211,10201,VEP
10186,10201,VEP
10212,10201,VEP
10213,10201,VEP
8495,10201,VEP
10214,10201,VEP
9669,10201,VEP
9086,10201,VEP
7367,10201,VEP
10215,10201,VEP
10216,10201,VEP
10217,10201,VEP
10218,10201,VEP
10191,10201,VEP
8497,10201,VEP
10219,10201,VEP
10220,10201,VEP
10221,10201,VEP
10222,10201,VEP
10223,10201,VEP
10114,10201,VEP
10006,10201,VEP
7645,10224,VEP
10211,10225,VEP
10220,10225,VEP
10226,10225,VEP
10098,10225,VEP
7367,10225,VEP
9883,10225,VEP
10221,10225,VEP
10227,10225,VEP
4953,10260,VEP
4953,10261,VEP
6748,10312,VEP
6640,10332,VEP
6640,9969,VEP
6640,10333,VEP
6640,10334,VEP
6640,10335,VEP
6640,9968,VEP
6640,10336,VEP
6640,10337,VEP
6640,10338,VEP
6640,10339,VEP
6640,10340,VEP
6640,10347,VEP
6640,10348,VEP
6640,10349,VEP
6640,10350,VEP
590,10351,VEP
6640,9967,VEP
6640,10353,VEP
6640,10354,VEP
6640,10355,VEP
6640,10356,VEP
6640,10357,VEP
6640,10358,VEP
6640,10359,VEP
6640,6639,VEP
6640,7298,VEP
6640,6571,VEP
6640,10390,VEP
6640,10391,VEP
10404,10405,VEP
10406,10407,VEP
6984,10408,VEP
10231,10408,VEP
6745,10408,VEP
6622,10408,VEP
10406,10409,VEP
10404,10410,VEP
6622,10418,VEP
6628,10422,VEP
7605,10422,VEP
6672,10427,VEP
10428,10429,VEP
10475,10476,VEP
6622,10490,VEP
7067,10491,VEP
10492,10493,VEP
6622,10494,VEP
6622,10495,VEP
6640,8237,VEP
6640,10496,VEP
6640,7866,VEP
6640,10497,VEP
6640,10498,VEP
6640,10499,VEP
6640,10500,VEP
6640,10501,VEP
6640,10502,VEP
6640,10503,VEP
6640,10504,VEP
6640,10505,VEP
6640,10506,VEP
6640,10510,VEP
6640,7632,VEP
6640,10512,VEP
6640,10513,VEP
6640,10518,VEP
6640,10519,VEP
6640,10520,VEP
6640,10521,VEP
6640,10536,VEP
6640,10537,VEP
6640,10538,VEP
6640,10539,VEP
6640,10540,VEP
6640,10541,VEP
6640,10542,VEP
6640,10543,VEP
6640,10544,VEP
6640,10545,VEP
6640,10546,VEP
6640,10547,VEP
6640,10548,VEP
6640,10549,VEP
6640,10550,VEP
6640,10551,VEP
6640,10552,VEP
6640,10553,VEP
6640,10554,VEP
6640,10555,VEP
6640,10556,VEP
6622,10560,VEP
6640,10561,VEP
6640,10562,VEP
7249,10563,VEP
6622,10564,VEP
6622,10565,VEP
6640,10579,VEP
6640,10580,VEP
6640,10581,VEP
6640,10582,VEP
6640,8418,VEP
6640,10583,VEP
6640,10584,VEP
6640,10585,VEP
6640,10586,VEP
6640,10587,VEP
6640,10588,VEP
6640,10589,VEP
6640,10590,VEP
6640,10591,VEP
6640,10598,VEP
6640,10599,VEP
6640,10600,VEP
6640,10606,VEP
6640,10622,VEP
6640,10623,VEP
6640,10624,VEP
6640,10625,VEP
6640,10626,VEP
6622,10627,VEP
6622,10628,VEP
6622,10629,VEP
10630,10631,VEP
6622,10632,VEP
10633,10634,VEP
6640,10635,VEP
6640,10651,VEP
6640,10652,VEP
6640,10703,VEP
4671,10717,VEP
4671,10718,VEP
6640,10724,VEP
6640,10725,VEP
6640,10699,VEP
6640,10759,VEP
6640,8823,VEP
6640,9719,VEP
6640,10760,VEP
6640,10761,VEP
6640,10516,VEP
6640,10762,VEP
6640,10763,VEP
6640,10785,VEP
6640,10786,VEP
6640,10787,VEP
6640,10800,VEP
6640,10801,VEP
6640,10686,VEP
6640,10802,VEP
6640,10803,VEP
6640,7844,VEP
6640,10804,VEP
6640,10691,VEP
6640,10692,VEP
6640,7815,VEP
6640,10805,VEP
6640,10694,VEP
6640,10773,VEP
6640,10806,VEP
6640,10807,VEP
6640,10808,VEP
6640,10809,VEP
6622,10810,VEP
6640,10811,VEP
6640,10812,VEP
6640,10813,VEP
6640,10814,VEP
6640,10815,VEP
6640,10829,VEP
6640,10830,VEP
6640,10831,VEP
6640,10299,VEP
6640,10832,VEP
6640,10833,VEP
6640,10834,VEP
6640,10733,VEP
6640,10858,VEP
6640,7804,VEP
6640,10859,VEP
6640,8410,VEP
6640,10860,VEP
6640,10861,VEP
6640,10862,VEP
6640,10863,VEP
6640,10864,VEP
6640,10865,VEP
6640,10866,VEP
6640,7345,VEP
6640,10867,VEP
6640,10868,VEP
6640,10869,VEP
6640,10870,VEP
7165,10888,VEP
6998,10889,VEP
6998,10891,VEP
6998,10892,VEP
6998,10894,VEP
6640,10954,VEP
6640,10613,VEP
6640,10955,VEP
6640,10956,VEP
6640,8198,VEP
6640,10957,VEP
6640,10960,VEP
6640,10961,VEP
6640,10962,VEP
6640,10963,VEP
6640,10976,VEP
6640,10977,VEP
6640,10978,VEP
6640,10896,VEP
8017,10998,VEP
8359,10999,VEP
1423,11000,VEP
7802,11001,VEP
7923,11002,VEP
6977,11003,VEP
10281,11004,VEP
7802,11005,VEP
6640,11026,VEP
6640,11190,VEP
354,11201,VEP
7175,11225,VEP
8486,11226,VEP
11227,11226,VEP
6584,11226,VEP
1992,11226,VEP
11228,11226,VEP
11229,11226,VEP
11230,11226,VEP
6848,11231,VEP
